DATA_HI,PERÍODE_HI,NO_HI,FL_NO,NO2_HI,FL_NO2,O3_HI,FL_O3,PM10_HI,FL_PM10,TMP_HI,FL_TMP,HR_HI,FL_HR,RS_HI,FL_RS,PRB_HI,FL_PRB,LL_HI,FL_LL
03/06/2020,7,1.6,V,9,V,92,V,13,V,20.9,V,69,V,284,V,1008,V,0,V
03/06/2020,8,1.3,V,8,V,95,V,10,V,21.6,V,65,V,520,V,1008,V,0,V
03/06/2020,9,1.6,V,9,V,96,V,8,V,22.4,V,58,V,738,V,1008,V,0,V
03/06/2020,10,1.6,V,9,V,98,V,7,V,22.7,V,55,V,890,V,1007,V,0,V
03/06/2020,11,2.1,V,9,V,104,V,3,V,23.1,V,49,V,1050,V,1007,V,0,V
03/06/2020,12,1.3,V,8,V,111,V,7,V,23.2,V,44,V,1056,V,1006,V,0,V
03/06/2020,13,1,V,4,V,108,V,10,V,23.5,V,44,V,1050,V,1006,V,0,V
03/06/2020,14,1,V,4,V,100,V,11,V,23.4,V,46,V,963,V,1005,V,0,V
03/06/2020,15,1,V,3,V,98,V,10,V,22.9,V,51,V,813,V,1005,V,0,V
03/06/2020,16,1,V,2,V,96,V,9,V,22.4,V,56,V,474,V,1004,V,0,V
03/06/2020,17,1,V,2,V,96,V,11,V,21.5,V,65,V,183,V,1003,V,0,V
03/06/2020,18,1,V,2,V,95,V,10,V,21.1,V,69,V,79,V,1003,V,0,V
03/06/2020,19,1,V,2,V,98,V,9,V,20.5,V,73,V,2,V,1003,V,0,V
03/06/2020,20,1,V,2,V,97,V,8,V,20.1,V,77,V,2,V,1003,V,0,V
03/06/2020,21,1,V,2,V,103,V,12,V,20,V,77,V,2,V,1003,V,0,V
03/06/2020,22,1,V,2,V,111,V,15,V,20,V,78,V,2,V,1002,V,0,V
03/06/2020,23,1,V,2,V,117,V,16,V,19.8,V,81,V,2,V,1002,V,0,V
03/06/2020,24,1,V,2,V,113,V,16,V,19.6,V,84,V,2,V,1001,V,0,V
04/06/2020,1,1.6,V,3,V,97,V,17,V,19.3,V,86,V,2,V,1000,V,0,V
04/06/2020,2,2,V,7,V,84,V,16,V,19.2,V,86,V,2,V,999,V,0,V
04/06/2020,3,1.3,V,2,V,87,V,10,V,19.6,V,87,V,2,V,999,V,0,V
04/06/2020,4,1,V,2,V,83,V,13,V,19.2,V,86,V,2,V,999,V,0,V
04/06/2020,5,1,V,5,V,76,V,24,V,19.2,V,85,V,2,V,999,V,0,V
04/06/2020,6,2.1,V,11,V,77,V,27,V,19.5,V,85,V,55,V,998,V,0,V
04/06/2020,7,1.9,V,8,V,80,V,20,V,20.4,V,82,V,278,V,999,V,0,V
04/06/2020,8,1.9,V,7,V,81,V,20,V,21.1,V,79,V,483,V,998,V,0,V
04/06/2020,9,1.5,V,8,V,81,V,26,V,21.5,V,75,V,501,V,999,V,0,V
04/06/2020,10,2,V,9,V,81,V,13,V,21.8,V,75,V,584,V,999,V,0,V
04/06/2020,11,1.5,V,8,V,84,V,12,V,22.4,V,73,V,682,V,999,V,0,V
04/06/2020,12,1.9,V,7,V,88,V,9,V,22.6,V,70,V,587,V,999,V,0,V
04/06/2020,13,1.9,V,5,V,85,V,22,V,19.2,V,86,V,103,V,1000,V,0,V
04/06/2020,14,2,V,5,V,89,V,8,V,18.2,V,84,V,149,V,1000,V,0,V
04/06/2020,15,1,V,2,V,90,V,3,V,18.4,V,80,V,186,V,1000,V,0,V
04/06/2020,16,1,V,2,V,94,V,3,V,18.1,V,81,V,87,V,1000,V,0,V
07/08/2020,12,,N,,N,,N,,N,,N,,N,,N,,N,,N
04/06/2020,17,1,V,4,V,95,V,3,V,18,V,80,V,54,V,1000,V,0,V
04/06/2020,18,1,V,4,V,99,V,3,V,19,V,68,V,39,V,1000,V,0,V
04/06/2020,19,1,V,2,V,99,V,6,V,18.7,V,66,V,2,V,1000,V,0,V
04/06/2020,20,1,V,2,V,96,V,6,V,18.6,V,67,V,2,V,1001,V,0,V
04/06/2020,21,1,V,2,V,91,V,3,V,18.9,V,70,V,2,V,1001,V,0,V
04/06/2020,22,1,V,2,V,87,V,7,V,18.9,V,73,V,2,V,1002,V,0,V
04/06/2020,23,1,V,2,V,86,V,8,V,18.6,V,78,V,2,V,1002,V,0,V
04/06/2020,24,1,V,2,V,88,V,31,V,17.5,V,82,V,2,V,1002,V,0,V
05/06/2020,1,,N,,N,73,V,18,V,16.5,V,87,V,2,V,1003,V,0,V
05/06/2020,2,4,V,4,V,48,V,18,V,16.1,V,89,V,2,V,1003,V,0,V
05/06/2020,3,2.1,V,5,V,32,V,13,V,15.8,V,90,V,2,V,1003,V,0,V
05/06/2020,4,1.6,V,2,V,55,V,8,V,15.2,V,89,V,2,V,1003,V,0,V
05/06/2020,5,21.1,V,24,V,42,V,3,V,15.4,V,83,V,2,V,1003,V,0,V
05/06/2020,6,7.3,V,19,V,27,V,3,V,16.9,V,83,V,66,V,1004,V,0,V
05/06/2020,7,3.9,V,17,V,63,V,10,V,19.4,V,74,V,275,V,1004,V,0,V
05/06/2020,8,1.3,V,4,V,84,V,9,V,20,V,70,V,502,V,1005,V,0,V
05/06/2020,9,1.6,V,5,V,85,V,6,V,20.2,V,68,V,707,V,1006,V,0,V
05/06/2020,10,1.6,V,6,V,86,V,3,V,20.2,V,66,V,705,V,1006,V,0,V
05/06/2020,11,1.3,V,6,V,84,V,10,V,20.4,V,64,V,998,V,1006,V,0,V
05/06/2020,12,1.4,V,5,V,88,V,9,V,20.8,V,63,V,1079,V,1007,V,0,V
05/06/2020,13,1,V,5,V,87,V,8,V,20.6,V,59,V,1043,V,1007,V,0,V
05/06/2020,14,1,V,3,V,86,V,7,V,20.7,V,59,V,975,V,1007,V,0,V
05/06/2020,15,1,V,2,V,85,V,3,V,21.2,V,57,V,836,V,1007,V,0,V
05/06/2020,16,1.5,V,4,V,84,V,3,V,21.2,V,57,V,639,V,1007,V,0,V
05/06/2020,17,1.4,V,4,V,88,V,6,V,21.1,V,57,V,408,V,1007,V,0,V
05/06/2020,18,1,V,3,V,89,V,9,V,20.8,V,58,V,164,V,1007,V,0,V
05/06/2020,19,1.6,V,4,V,93,V,11,V,20,V,61,V,9,V,1007,V,0,V
05/06/2020,20,1,V,5,V,77,V,14,V,19,V,68,V,2,V,1008,V,0,V
05/06/2020,21,1.3,V,9,V,45,V,15,V,17.9,V,75,V,2,V,1009,V,0,V
05/06/2020,22,1,V,4,V,62,V,10,V,17.6,V,75,V,2,V,1009,V,0,V
05/06/2020,23,1,V,3,V,51,V,7,V,16.9,V,80,V,2,V,1009,V,0,V
05/06/2020,24,1.5,V,3,V,53,V,8,V,16.8,V,83,V,2,V,1009,V,0,V
06/06/2020,1,1,V,2,V,43,V,14,V,16.6,V,84,V,2,V,1008,V,0,V
06/06/2020,2,1.7,V,5,V,38,V,16,V,16.6,V,84,V,2,V,1008,V,0,V
06/06/2020,3,1,V,5,V,29,V,14,V,15.6,V,87,V,2,V,1008,V,0,V
06/06/2020,4,1.3,V,5,V,37,V,13,V,15.6,V,88,V,2,V,1007,V,0,V
06/06/2020,5,4.7,V,14,V,33,V,12,V,16.1,V,87,V,2,V,1008,V,0,V
06/06/2020,6,2.2,V,9,V,59,V,12,V,18.7,V,82,V,68,V,1008,V,0,V
06/06/2020,7,1,V,5,V,81,V,10,V,20.5,V,79,V,300,V,1007,V,0,V
06/06/2020,8,1.3,V,2,V,86,V,9,V,21.1,V,76,V,531,V,1008,V,0,V
06/06/2020,9,1,V,4,V,82,V,10,V,21.4,V,78,V,658,V,1007,V,0,V
06/06/2020,10,1.9,V,5,V,72,V,16,V,21.9,V,75,V,918,V,1007,V,0,V
06/06/2020,11,1.3,V,5,V,71,V,18,V,22.4,V,73,V,1011,V,1007,V,0,V
06/06/2020,12,1,V,3,V,69,V,17,V,22.8,V,72,V,1056,V,1007,V,0,V
06/06/2020,13,1,V,3,V,70,V,15,V,22.6,V,75,V,1055,V,1006,V,0,V
06/06/2020,14,1,V,4,V,69,V,12,V,22.7,V,76,V,973,V,1006,V,0,V
06/06/2020,15,1,V,2,V,70,V,25,V,22.9,V,76,V,804,V,1006,V,0,V
06/06/2020,16,1,V,2,V,71,V,21,V,23,V,76,V,624,V,1005,V,0,V
06/06/2020,17,1,V,2,V,72,V,13,V,22.6,V,79,V,395,V,1004,V,0,V
06/06/2020,18,1,V,3,V,81,V,12,V,21.8,V,81,V,148,V,1004,V,0,V
06/06/2020,19,1,V,5,V,86,V,16,V,20.8,V,83,V,9,V,1004,V,0,V
06/06/2020,20,1,V,3,V,89,V,16,V,20.3,V,84,V,2,V,1003,V,0,V
06/06/2020,21,1,V,3,V,87,V,22,V,20,V,85,V,2,V,1004,V,0,V
06/06/2020,22,1,V,2,V,86,V,12,V,19.8,V,86,V,2,V,1003,V,0,V
06/06/2020,23,1,V,2,V,79,V,23,V,19.5,V,88,V,2,V,1003,V,0,V
06/06/2020,24,1,V,2,V,79,V,19,V,19.4,V,89,V,2,V,1003,V,0,V
07/06/2020,1,1.3,V,2,V,82,V,18,V,19.4,V,88,V,2,V,1002,V,0,V
07/06/2020,2,1,V,2,V,80,V,13,V,19.4,V,88,V,2,V,1002,V,0,V
07/06/2020,3,1.8,V,4,V,73,V,10,V,19.5,V,88,V,2,V,1002,V,0,V
07/06/2020,4,1,V,2,V,69,V,15,V,19.4,V,90,V,2,V,1002,V,0,V
07/06/2020,5,1,V,2,V,61,V,17,V,19.5,V,90,V,2,V,1002,V,0,V
07/06/2020,6,1,V,3,V,52,V,28,V,19.6,V,91,V,2,V,1002,V,0,V
07/06/2020,7,1.3,V,3,V,53,V,20,V,20,V,91,V,87,V,1001,V,0,V
07/06/2020,8,1,V,2,V,69,V,20,V,21.1,V,85,V,322,V,1002,V,0,V
07/06/2020,9,1,V,3,V,71,V,26,V,20.8,V,86,V,46,V,1002,V,0,V
07/06/2020,10,1,V,2,V,70,V,24,V,21.4,V,85,V,379,V,1002,V,0,V
07/06/2020,11,1.3,V,3,V,78,V,17,V,22.1,V,75,V,679,V,1003,V,0,V
07/06/2020,12,1,V,2,V,73,V,21,V,21.9,V,75,V,485,V,1004,V,0,V
07/06/2020,13,1,V,2,V,66,V,14,V,21.5,V,76,V,707,V,1004,V,0,V
07/06/2020,14,1,V,2,V,60,V,10,V,19.7,V,81,V,83,V,1004,V,0,V
07/06/2020,15,1,V,2,V,51,V,3,V,18.5,V,87,V,3,V,1004,V,0,V
07/06/2020,16,1,V,2,V,46,V,10,V,19.1,V,85,V,205,V,1005,V,0,V
07/06/2020,17,1.3,V,2,V,48,V,13,V,19.3,V,78,V,276,V,1005,V,0,V
07/06/2020,18,1,V,2,V,51,V,10,V,18.9,V,78,V,78,V,1005,V,0,V
07/06/2020,19,1,V,2,V,54,V,30,V,18.3,V,80,V,5,V,1006,V,0,V
07/06/2020,20,1,V,2,V,59,V,23,V,17.9,V,78,V,2,V,1007,V,0,V
07/06/2020,21,1,V,2,V,63,V,17,V,17.6,V,77,V,2,V,1007,V,0,V
07/06/2020,22,1,V,2,V,70,V,13,V,17.8,V,72,V,2,V,1008,V,0,V
07/06/2020,23,1,V,2,V,78,V,13,V,17.7,V,67,V,2,V,1008,V,0,V
07/06/2020,24,1,V,2,V,77,V,14,V,17.7,V,67,V,2,V,1008,V,0,V
08/06/2020,1,1.3,V,2,V,66,V,14,V,16.8,V,79,V,2,V,1007,V,0,V
08/06/2020,2,1,V,2,V,66,V,16,V,16.3,V,83,V,2,V,1007,V,0,V
08/06/2020,3,1,V,2,V,70,V,18,V,16.8,V,72,V,2,V,1007,V,0,V
08/06/2020,4,1,V,2,V,70,V,16,V,16.9,V,71,V,2,V,1007,V,0,V
08/06/2020,5,1.3,V,2,V,66,V,15,V,17.2,V,72,V,2,V,1007,V,0,V
08/06/2020,6,1.5,V,2,V,66,V,28,V,17.6,V,70,V,51,V,1007,V,0,V
08/06/2020,7,1.9,V,3,V,66,V,16,V,18,V,67,V,133,V,1008,V,0,V
08/06/2020,8,3,V,4,V,66,V,16,V,19.3,V,65,V,514,V,1008,V,0,V
08/06/2020,9,2.6,V,2,V,67,V,18,V,19.3,V,65,V,364,V,1009,V,0,V
08/06/2020,10,2.8,V,4,V,66,V,15,V,19.7,V,64,V,623,V,1009,V,0,V
08/06/2020,11,2.7,V,4,V,66,V,16,V,20.1,V,62,V,665,V,1009,V,0,V
08/06/2020,12,2.4,V,3,V,66,V,19,V,19.4,V,66,V,521,V,1009,V,0,V
08/06/2020,13,1.6,V,2,V,71,V,11,V,18.9,V,66,V,392,V,1010,V,0,V
08/06/2020,14,1.5,V,2,V,74,V,7,V,19.3,V,60,V,505,V,1009,V,0,V
08/06/2020,15,2.1,V,3,V,74,V,3,V,19.4,V,61,V,450,V,1009,V,0,V
08/06/2020,16,1.7,V,3,V,76,V,3,V,19.5,V,59,V,394,V,1009,V,0,V
08/06/2020,17,3.1,V,3,V,77,V,12,V,19,V,61,V,106,V,1009,V,0,V
08/06/2020,18,2.5,V,5,V,76,V,14,V,19.1,V,59,V,19,V,1009,V,0,V
08/06/2020,19,4.8,V,6,V,74,V,12,V,18.8,V,61,V,2,V,1010,V,0,V
08/06/2020,20,2,V,5,V,67,V,6,V,18.4,V,62,V,2,V,1010,V,0,V
08/06/2020,21,2.4,V,5,V,58,V,3,V,17.5,V,67,V,2,V,1011,V,0,V
08/06/2020,22,1,V,3,V,50,V,10,V,16.4,V,71,V,2,V,1011,V,0,V
08/06/2020,23,1,V,2,V,35,V,14,V,15.1,V,77,V,2,V,1011,V,0,V
08/06/2020,24,1,V,2,V,37,V,7,V,14.5,V,80,V,2,V,1011,V,0,V
09/06/2020,1,1.3,V,2,V,39,V,6,V,14.5,V,81,V,2,V,1011,V,0,V
09/06/2020,2,1,V,2,V,42,V,13,V,14.5,V,82,V,2,V,1011,V,0,V
09/06/2020,3,1,V,2,V,53,V,11,V,15.5,V,80,V,2,V,1011,V,0,V
09/06/2020,4,1.3,V,3,V,60,V,3,V,16.8,V,78,V,2,V,1011,V,0,V
09/06/2020,5,5.1,V,12,V,43,V,3,V,16.5,V,79,V,3,V,1011,V,0,V
09/06/2020,6,22.2,V,26,V,33,V,10,V,18.5,V,74,V,70,V,1011,V,0,V
09/06/2020,7,13.4,V,25,V,49,V,8,V,19,V,69,V,37,V,1012,V,0,V
09/06/2020,8,10.3,V,19,V,59,V,3,V,19.1,V,68,V,155,V,1012,V,0,V
09/06/2020,9,2.9,V,5,V,73,V,3,V,19.6,V,62,V,312,V,1012,V,0,V
09/06/2020,10,2.7,V,4,V,74,V,7,V,20.1,V,60,V,521,V,1012,V,0,V
09/06/2020,11,2.5,V,6,V,73,V,13,V,20.6,V,56,V,907,V,1013,V,0,V
09/06/2020,12,1.3,V,6,V,77,V,7,V,21.1,V,48,V,1095,V,1013,V,0,V
09/06/2020,13,1,V,5,V,77,V,3,V,21.2,V,55,V,1153,V,1012,V,0,V
09/06/2020,14,1,V,7,V,73,V,3,V,20.9,V,59,V,926,V,1012,V,0,V
09/06/2020,15,1,V,7,V,74,V,3,V,19.3,V,68,V,682,V,1012,V,0,V
09/06/2020,16,1.3,V,6,V,81,V,3,V,19.8,V,57,V,649,V,1012,V,0,V
09/06/2020,17,1,V,5,V,84,V,3,V,19.8,V,56,V,418,V,1012,V,0,V
09/06/2020,18,1,V,5,V,86,V,3,V,19.2,V,63,V,170,V,1012,V,0,V
09/06/2020,19,1,V,4,V,88,V,3,V,18.6,V,66,V,11,V,1012,V,0,V
09/06/2020,20,1,V,3,V,87,V,3,V,18.2,V,69,V,2,V,1012,V,0,V
09/06/2020,21,1,V,5,V,68,V,3,V,17.6,V,72,V,2,V,1013,V,0,V
09/06/2020,22,1,V,5,V,40,V,8,V,16.2,V,78,V,2,V,1013,V,0,V
09/06/2020,23,1.3,V,4,V,34,V,11,V,15.5,V,81,V,2,V,1013,V,0,V
09/06/2020,24,1,V,3,V,31,V,6,V,15.3,V,81,V,2,V,1013,V,0,V
10/06/2020,1,1,V,2,V,41,V,3,V,15.9,V,79,V,2,V,1013,V,0,V
10/06/2020,2,1,V,2,V,78,V,3,V,17.7,V,72,V,2,V,1012,V,0,V
10/06/2020,3,1,V,2,V,84,V,3,V,18.3,V,71,V,2,V,1012,V,0,V
10/06/2020,4,1,V,2,V,83,V,3,V,18.3,V,73,V,2,V,1012,V,0,V
10/06/2020,5,2.7,V,8,V,62,V,10,V,17.8,V,77,V,2,V,1012,V,0,V
10/06/2020,6,6.9,V,18,V,47,V,10,V,18.8,V,75,V,55,V,1012,V,0,V
10/06/2020,7,4,V,9,V,74,V,9,V,20,V,67,V,233,V,1012,V,0,V
10/06/2020,8,2.5,V,6,V,81,V,3,V,20.4,V,60,V,471,V,1012,V,0,V
10/06/2020,9,1.3,V,7,V,81,V,3,V,20.6,V,56,V,547,V,1012,V,0,V
10/06/2020,10,1.3,V,7,V,78,V,3,V,19.6,V,67,V,484,V,1012,V,0,V
10/06/2020,11,1.8,V,7,V,82,V,3,V,21.2,V,50,V,999,V,1012,V,0,V
10/06/2020,12,1,V,6,V,86,V,3,V,21.2,V,47,V,732,V,1012,V,0,V
10/06/2020,13,1.3,V,6,V,82,V,3,V,21.3,V,55,V,677,V,1012,V,0,V
10/06/2020,14,1,V,5,V,82,V,3,V,21.5,V,53,V,805,V,1011,V,0,V
10/06/2020,15,1,V,6,V,81,V,3,V,21.1,V,55,V,737,V,1011,V,0,V
10/06/2020,16,1,V,5,V,86,V,3,V,21.2,V,51,V,629,V,1011,V,0,V
10/06/2020,17,1,V,5,V,86,V,3,V,21,V,55,V,430,V,1010,V,0,V
10/06/2020,18,1,V,4,V,86,V,3,V,20.6,V,58,V,158,V,1010,V,0,V
10/06/2020,19,1,V,2,V,85,V,3,V,19.7,V,70,V,8,V,1010,V,0,V
10/06/2020,20,1,V,3,V,77,V,3,V,19.2,V,74,V,2,V,1010,V,0,V
10/06/2020,21,1,V,6,V,57,V,3,V,18.5,V,76,V,2,V,1011,V,0,V
10/06/2020,22,1,V,4,V,45,V,3,V,17.8,V,79,V,2,V,1010,V,0,V
10/06/2020,23,1,V,4,V,39,V,7,V,17.9,V,80,V,2,V,1010,V,0,V
10/06/2020,24,1,V,2,V,39,V,6,V,18,V,80,V,2,V,1010,V,0,V
11/06/2020,1,1,V,2,V,29,V,7,V,17.6,V,81,V,2,V,1010,V,0,V
11/06/2020,2,1.8,V,5,V,31,V,3,V,17.9,V,81,V,2,V,1009,V,0,V
11/06/2020,3,1.3,V,4,V,47,V,,N,18,V,82,V,2,V,1008,V,0,V
11/06/2020,4,1.3,V,2,V,47,V,3,V,17.8,V,83,V,2,V,1008,V,0,V
11/06/2020,5,2,V,9,V,44,V,6,V,18.3,V,85,V,2,V,1007,V,0,V
11/06/2020,6,2.5,V,15,V,63,V,3,V,19.1,V,85,V,2,V,1007,V,0,V
11/06/2020,7,2.3,V,13,V,65,V,24,V,19.4,V,86,V,2,V,1007,V,0,V
11/06/2020,8,2.5,V,11,V,65,V,21,V,19.4,V,87,V,65,V,1007,V,0,V
11/06/2020,9,1.9,V,7,V,72,V,13,V,20.3,V,81,V,371,V,1006,V,0,V
11/06/2020,10,2.2,V,8,V,76,V,13,V,20.9,V,75,V,464,V,1006,V,0,V
11/06/2020,11,1.8,V,8,V,79,V,12,V,21.6,V,71,V,719,V,1006,V,0,V
11/06/2020,12,1,V,6,V,85,V,15,V,21.9,V,68,V,846,V,1005,V,0,V
11/06/2020,13,1,V,4,V,84,V,12,V,22.1,V,68,V,906,V,1005,V,0,V
11/06/2020,14,1,V,4,V,88,V,8,V,22,V,71,V,829,V,1004,V,0,V
11/06/2020,15,1,V,4,V,96,V,9,V,22.2,V,70,V,721,V,1004,V,0,V
11/06/2020,16,1,V,4,V,104,V,9,V,21.9,V,70,V,431,V,1003,V,0,V
11/06/2020,17,1,V,4,V,107,V,13,V,21.2,V,74,V,178,V,1002,V,0,V
11/06/2020,18,1,V,5,V,119,V,30,V,21,V,76,V,149,V,1002,V,0,V
11/06/2020,19,1,V,3,V,115,V,17,V,20.7,V,79,V,15,V,1002,V,0,V
11/06/2020,20,1,V,2,V,105,V,28,V,20.2,V,81,V,2,V,1002,V,0,V
11/06/2020,21,1,V,2,V,99,V,45,V,19.9,V,84,V,2,V,1002,V,0,V
11/06/2020,22,1,V,2,V,102,V,34,V,19.8,V,86,V,2,V,1002,V,0,V
11/06/2020,23,1,V,2,V,106,V,42,V,19.6,V,83,V,2,V,1002,V,0,V
11/06/2020,24,1,V,2,V,104,V,24,V,19.6,V,77,V,2,V,1002,V,0,V
12/06/2020,1,1,V,2,V,99,V,39,V,19.7,V,78,V,2,V,1001,V,0,V
12/06/2020,2,1,V,2,V,100,V,32,V,19.7,V,77,V,2,V,1001,V,0,V
12/06/2020,3,1.3,V,2,V,100,V,34,V,19.7,V,80,V,2,V,1001,V,0,V
12/06/2020,4,1,V,2,V,101,V,41,V,19.7,V,81,V,2,V,1001,V,0,V
12/06/2020,5,2,V,6,V,91,V,48,V,19.6,V,83,V,2,V,1000,V,0,V
12/06/2020,6,1,V,6,V,87,V,49,V,20,V,82,V,44,V,1001,V,0,V
12/06/2020,7,2.2,V,7,V,83,V,50,V,20.6,V,82,V,233,V,1001,V,0,V
12/06/2020,8,1.7,V,8,V,79,V,45,V,21.5,V,77,V,500,V,1002,V,0,V
12/06/2020,9,1.6,V,8,V,77,V,30,V,22.8,V,69,V,728,V,1002,V,0,V
12/06/2020,10,2.2,V,11,V,71,V,20,V,23.7,V,63,V,911,V,1002,V,0,V
12/06/2020,11,1.6,V,10,V,71,V,35,V,23.9,V,50,V,1030,V,1003,V,0,V
12/06/2020,12,1.6,V,7,V,70,V,25,V,23.9,V,46,V,1085,V,1003,V,0,V
12/06/2020,13,1,V,5,V,72,V,27,V,23.7,V,47,V,1064,V,1003,V,0,V
12/06/2020,14,1.3,V,5,V,72,V,34,V,23.9,V,50,V,972,V,1003,V,0,V
12/06/2020,15,1,V,6,V,71,V,31,V,23.6,V,58,V,827,V,1003,V,0,V
12/06/2020,16,1,V,6,V,70,V,42,V,23.4,V,62,V,621,V,1003,V,0,V
12/06/2020,17,1,V,6,V,70,V,35,V,23.4,V,60,V,420,V,1003,V,0,V
12/06/2020,18,1,V,5,V,72,V,36,V,22.4,V,69,V,177,V,1004,V,0,V
12/06/2020,19,1,V,3,V,69,V,38,V,21.5,V,77,V,8,V,1004,V,0,V
12/06/2020,20,1,V,3,V,66,V,45,V,20.8,V,81,V,2,V,1004,V,0,V
12/06/2020,21,1,V,2,V,66,V,51,V,20.4,V,83,V,2,V,1005,V,0,V
12/06/2020,22,1,V,2,V,64,V,55,V,20.3,V,83,V,2,V,1006,V,0,V
12/06/2020,23,1,V,2,V,60,V,52,V,19.7,V,83,V,2,V,1006,V,0,V
12/06/2020,24,1,V,2,V,62,V,44,V,19.4,V,84,V,2,V,1006,V,0,V
13/06/2020,1,1.3,V,2,V,62,V,35,V,19.3,V,83,V,2,V,1006,V,0,V
13/06/2020,2,1,V,2,V,58,V,37,V,18.9,V,83,V,2,V,1006,V,0,V
13/06/2020,3,1,V,2,V,59,V,39,V,18.8,V,84,V,2,V,1006,V,0,V
13/06/2020,4,1,V,2,V,57,V,48,V,19,V,84,V,2,V,1006,V,0,V
13/06/2020,5,2.1,V,6,V,55,V,37,V,19.2,V,83,V,2,V,1006,V,0,V
13/06/2020,6,1.6,V,5,V,56,V,38,V,19.8,V,83,V,53,V,1006,V,0,V
13/06/2020,7,1.4,V,5,V,56,V,43,V,20,V,80,V,23,V,1007,V,0,V
13/06/2020,8,1.6,V,6,V,57,V,32,V,20.8,V,75,V,366,V,1007,V,0,V
13/06/2020,9,1.6,V,5,V,59,V,28,V,21.8,V,71,V,797,V,1007,V,0,V
13/06/2020,10,1,V,6,V,71,V,25,V,22.2,V,62,V,925,V,1008,V,0,V
13/06/2020,11,1,V,5,V,81,V,30,V,22.3,V,64,V,1047,V,1008,V,0,V
13/06/2020,12,1,V,4,V,83,V,30,V,22.5,V,65,V,1097,V,1009,V,0,V
13/06/2020,13,1,V,3,V,88,V,30,V,23,V,53,V,1082,V,1009,V,0,V
13/06/2020,14,1,V,2,V,89,V,32,V,22.8,V,53,V,995,V,1010,V,0,V
13/06/2020,15,1,V,2,V,86,V,26,V,23,V,54,V,846,V,1010,V,0,V
13/06/2020,16,1,V,2,V,86,V,27,V,22.6,V,54,V,649,V,1010,V,0,V
13/06/2020,17,1,V,2,V,90,V,24,V,22.3,V,50,V,427,V,1010,V,0,V
13/06/2020,18,1,V,2,V,91,V,19,V,21.8,V,52,V,183,V,1011,V,0,V
13/06/2020,19,1,V,2,V,96,V,28,V,21.1,V,54,V,11,V,1011,V,0,V
13/06/2020,20,1,V,3,V,94,V,33,V,20.8,V,59,V,2,V,1012,V,0,V
13/06/2020,21,1,V,5,V,78,V,29,V,19.9,V,63,V,2,V,1013,V,0,V
13/06/2020,22,1,V,7,V,50,V,30,V,18.1,V,71,V,2,V,1014,V,0,V
13/06/2020,23,1,V,6,V,47,V,32,V,17.2,V,74,V,2,V,1014,V,0,V
13/06/2020,24,1,V,5,V,46,V,33,V,17.2,V,77,V,2,V,1014,V,0,V
14/06/2020,1,1,V,2,V,54,V,31,V,17.5,V,80,V,2,V,1014,V,0,V
14/06/2020,2,1,V,8,V,45,V,25,V,17.3,V,81,V,2,V,1014,V,0,V
14/06/2020,3,1.4,V,2,V,39,V,30,V,16.6,V,82,V,2,V,1013,V,0,V
14/06/2020,4,1,V,3,V,32,V,31,V,15.9,V,84,V,2,V,1013,V,0,V
14/06/2020,5,1,V,3,V,39,V,27,V,16.2,V,86,V,2,V,1013,V,0,V
14/06/2020,6,1,V,2,V,53,V,34,V,19.2,V,81,V,52,V,1014,V,0,V
14/06/2020,7,1,V,3,V,76,V,32,V,20.6,V,70,V,266,V,1014,V,0,V
14/06/2020,8,1,V,2,V,81,V,23,V,21.7,V,58,V,542,V,1015,V,0,V
14/06/2020,9,1.3,V,2,V,84,V,13,V,22.5,V,53,V,760,V,1015,V,0,V
14/06/2020,10,1.3,V,3,V,85,V,13,V,22.8,V,52,V,881,V,1015,V,0,V
14/06/2020,11,1,V,2,V,87,V,15,V,23,V,51,V,866,V,1015,V,0,V
14/06/2020,12,1,V,3,V,88,V,18,V,23.2,V,48,V,717,V,1015,V,0,V
14/06/2020,13,1,V,2,V,87,V,17,V,23.8,V,47,V,829,V,1015,V,0,V
14/06/2020,14,1,V,3,V,89,V,13,V,22.5,V,53,V,425,V,1015,V,0,V
14/06/2020,15,1,V,3,V,89,V,16,V,22.3,V,59,V,594,V,1015,V,0,V
14/06/2020,16,1.3,V,6,V,87,V,19,V,22.9,V,57,V,618,V,1014,V,0,V
14/06/2020,17,1,V,4,V,87,V,19,V,22.9,V,59,V,414,V,1014,V,0,V
14/06/2020,18,1,V,3,V,91,V,20,V,22.8,V,45,V,171,V,1014,V,0,V
14/06/2020,19,1,V,3,V,83,V,23,V,21.2,V,66,V,11,V,1014,V,0,V
14/06/2020,20,1,V,2,V,75,V,20,V,20.4,V,72,V,2,V,1014,V,0,V
14/06/2020,21,1,V,2,V,71,V,20,V,20.7,V,77,V,2,V,1015,V,0,V
14/06/2020,22,1,V,4,V,1,V,26,V,20.4,V,73,V,2,V,1015,V,0,V
14/06/2020,23,1,V,4,V,1,V,23,V,20.1,V,72,V,2,V,1015,V,0,V
14/06/2020,24,1,V,4,V,1,V,22,V,19.8,V,72,V,2,V,1015,V,0,V
15/06/2020,1,,N,,N,,N,31,V,19.2,V,77,V,2,V,1015,V,0,V
15/06/2020,2,,N,,N,,N,14,V,17.6,V,82,V,2,V,1015,V,0,V
15/06/2020,3,,N,,N,,N,20,V,16.8,V,84,V,2,V,1015,V,0,V
