DATA_HI,PERIODE_HI,SO2_HI,FL_SO2,NO_HI,FL_NO,NO2_HI,FL_NO2,PM10_HI,FL_PM10,VV_HI,FL_VV,DD_HI,FL_DD,TMP_HI,FL_TMP,O3_HI,FL_O3
19/08/2020,8,2,V,3.5,V,14,V,17,V,0.9,V,53,V,28.4,V,76,V
19/08/2020,9,2,V,1,V,9,V,11,V,1.7,V,45,V,28.6,V,79,V
19/08/2020,10,4,V,4.8,V,19,V,10,V,1.6,V,111,V,29.5,V,72,V
19/08/2020,11,2,V,3.2,V,11,V,19,V,1.7,V,122,V,30.5,V,94,V
19/08/2020,12,2,V,3,V,12,V,15,V,2.3,V,120,V,30.5,V,92,V
19/08/2020,13,2,V,1,V,6,V,19,V,3.1,V,129,V,30.6,V,88,V
19/08/2020,14,2,V,1,V,3,V,16,V,2.1,V,137,V,30.8,V,86,V
19/08/2020,15,2,V,1,V,3,V,16,V,2.9,V,129,V,30,V,80,V
19/08/2020,16,2,V,1,V,3,V,15,V,2.8,V,128,V,29.6,V,74,V
19/08/2020,17,2,V,1,V,3,V,17,V,2,V,136,V,29.6,V,69,V
19/08/2020,18,2,V,1,V,3,V,13,V,1.2,V,133,V,28.4,V,64,V
19/08/2020,19,2,V,1,V,7,V,23,V,1.4,V,135,V,27.4,V,68,V
19/08/2020,20,2,V,1,V,8,V,13,V,0.7,V,144,V,27,V,68,V
19/08/2020,21,2,V,1,V,8,V,10,V,0.7,V,136,V,26.7,V,65,V
19/08/2020,22,2,V,1,V,3,V,7,V,0.8,V,138,V,26.3,V,66,V
19/08/2020,23,2,V,1,V,3,V,15,V,0.9,V,135,V,26.1,V,63,V
19/08/2020,24,2,V,1,V,3,V,16,V,0.8,V,128,V,26,V,63,V
20/08/2020,1,2,V,1,V,3,V,17,V,0.9,V,118,V,26,V,66,V
20/08/2020,2,2,V,1,V,3,V,14,V,0.8,V,127,V,26,V,65,V
20/08/2020,3,2,V,1,V,3,V,11,V,0.8,V,130,V,25.9,V,62,V
20/08/2020,4,2,V,1,V,3,V,9,V,0.5,V,119,V,25.6,V,61,V
20/08/2020,5,2,V,1,V,3,V,14,V,1,V,117,V,25.4,V,53,V
20/08/2020,6,2,V,1,V,15,V,14,V,0.8,V,44,V,25.5,V,30,V
20/08/2020,7,2,V,1,V,10,V,11,V,1.6,V,61,V,27.5,V,61,V
20/08/2020,8,2,V,1,V,3,V,12,V,2.1,V,65,V,28.1,V,70,V
20/08/2020,9,2,V,2.2,V,3,V,15,V,2.7,V,52,V,28.3,V,70,V
20/08/2020,10,2,V,1,V,3,V,16,V,2.8,V,53,V,28.7,V,70,V
20/08/2020,11,2,V,3.3,V,8,V,11,V,2.5,V,65,V,29.6,V,62,V
20/08/2020,12,2,V,3.6,V,7,V,7,V,2.7,V,93,V,30.2,V,68,V
20/08/2020,13,2,V,1,V,3,V,14,V,2.8,V,90,V,30,V,77,V
20/08/2020,14,2,V,1,V,3,V,17,V,2.8,V,92,V,30.1,V,70,V
20/08/2020,15,2,V,2.7,V,3,V,11,V,2.8,V,93,V,29.9,V,73,V
20/08/2020,16,2,V,1,V,3,V,21,V,3.2,V,106,V,29.3,V,74,V
20/08/2020,17,2,V,1,V,3,V,14,V,2.6,V,90,V,29,V,70,V
20/08/2020,18,2,V,1,V,7,V,19,V,2.1,V,90,V,28.2,V,67,V
20/08/2020,19,2,V,1,V,6,V,13,V,1.3,V,72,V,27.6,V,68,V
20/08/2020,20,2,V,1,V,3,V,16,V,1.3,V,54,V,27.3,V,69,V
20/08/2020,21,2,V,1,V,3,V,15,V,1.5,V,70,V,27.3,V,73,V
20/08/2020,22,2,V,1,V,3,V,18,V,1.8,V,91,V,27.3,V,78,V
20/08/2020,23,2,V,1,V,3,V,16,V,1.4,V,109,V,27.2,V,80,V
20/08/2020,24,2,V,1,V,3,V,11,V,1.5,V,93,V,27.1,V,78,V
21/08/2020,1,2,V,1,V,3,V,18,V,1.4,V,85,V,26.9,V,74,V
21/08/2020,2,2,V,1,V,3,V,15,V,1.7,V,71,V,26.8,V,70,V
21/08/2020,3,2,V,1,V,3,V,19,V,1.6,V,82,V,26.8,V,66,V
21/08/2020,4,2,V,1,V,3,V,17,V,1.6,V,84,V,26.8,V,64,V
21/08/2020,5,2,V,1,V,3,V,16,V,1.9,V,91,V,26.8,V,61,V
21/08/2020,6,2,V,1,V,9,V,20,V,1.4,V,95,V,27.3,V,66,V
21/08/2020,7,2,V,2.2,V,10,V,30,V,1.8,V,93,V,28.2,V,65,V
21/08/2020,8,2,V,2.3,V,8,V,36,V,2.5,V,106,V,28.6,V,68,V
21/08/2020,9,2,V,2.6,V,8,V,31,V,2.8,V,105,V,28.9,V,72,V
21/08/2020,10,2,V,2.4,V,7,V,40,V,3,V,96,V,29.3,V,74,V
21/08/2020,11,2,V,4,V,9,V,43,V,3.1,V,111,V,29.6,V,69,V
21/08/2020,12,2,V,3.4,V,10,V,39,V,2.8,V,111,V,30.2,V,72,V
21/08/2020,13,2,V,1,V,3,V,27,V,2.9,V,123,V,30.3,V,74,V
21/08/2020,14,2,V,1,V,3,V,24,V,2.3,V,137,V,30.1,V,78,V
21/08/2020,15,2,V,1,V,3,V,28,V,2.3,V,116,V,30,V,74,V
21/08/2020,16,2,V,1,V,3,V,34,V,1.3,V,134,V,30,V,72,V
21/08/2020,17,2,V,1,V,3,V,30,V,1.2,V,264,V,29.6,V,75,V
21/08/2020,18,2,V,1,V,3,V,28,V,0.7,V,247,V,29.4,V,76,V
21/08/2020,19,2,V,1,V,9,V,28,V,1.1,V,92,V,28.5,V,69,V
21/08/2020,20,2,V,1,V,8,V,37,V,1,V,114,V,28,V,67,V
21/08/2020,22,2,V,1,V,3,V,29,V,0.2,V,231,V,27.6,V,64,V
21/08/2020,23,2,V,1,V,3,V,33,V,0.4,V,156,V,27.2,V,54,V
21/08/2020,24,2,V,1,V,3,V,26,V,0.5,V,251,V,27.1,V,53,V
22/08/2020,1,2,V,1,V,3,V,26,V,0.9,V,243,V,26.8,V,56,V
22/08/2020,2,2,V,1,V,3,V,36,V,1.3,V,252,V,26.3,V,54,V
22/08/2020,3,2,V,1,V,3,V,24,V,1,V,270,V,25.8,V,40,V
22/08/2020,4,2,V,1,V,3,V,26,V,0.8,V,293,V,25.2,V,32,V
22/08/2020,5,2,V,1,V,3,V,21,V,1.1,V,277,V,25.5,V,40,V
22/08/2020,6,2,V,1,V,7,V,17,V,0.9,V,319,V,25.7,V,33,V
22/08/2020,7,2,V,1,V,3,V,24,V,1.9,V,343,V,27.5,V,56,V
22/08/2020,8,2,V,1,V,3,V,13,V,2.9,V,120,V,28.1,V,71,V
22/08/2020,9,2,V,1,V,3,V,17,V,2.6,V,354,V,28.6,V,72,V
22/08/2020,10,2,V,3.3,V,3,V,25,V,3.1,V,239,V,29.5,V,72,V
22/08/2020,11,2,V,52.9,V,39,V,34,V,3.9,V,17,V,29.7,V,41,V
22/08/2020,12,2,V,32.9,V,28,V,26,V,3.6,V,19,V,28.9,V,48,V
22/08/2020,13,2,V,37.1,V,28,V,27,V,2.9,V,18,V,28.8,V,44,V
22/08/2020,14,7,V,59,V,44,V,29,V,3,V,18,V,29,V,32,V
22/08/2020,15,6,V,8.6,V,10,V,31,V,3,V,12,V,28.6,V,60,V
22/08/2020,16,2,V,1,V,3,V,21,V,2.9,V,6,V,28.9,V,68,V
22/08/2020,17,2,V,1,V,3,V,16,V,2.9,V,7,V,28.2,V,66,V
22/08/2020,18,2,V,1,V,3,V,21,V,2.4,V,179,V,27.2,V,66,V
22/08/2020,19,2,V,1,V,3,V,19,V,1.8,V,358,V,26.1,V,63,V
22/08/2020,20,2,V,1,V,3,V,17,V,1.2,V,346,V,25.5,V,59,V
22/08/2020,21,2,V,1,V,3,V,19,V,0.8,V,336,V,25.1,V,55,V
22/08/2020,22,2,V,1,V,3,V,12,V,0.6,V,320,V,24.9,V,54,V
22/08/2020,23,2,V,1,V,3,V,9,V,0.8,V,343,V,24.7,V,59,V
22/08/2020,24,2,V,1,V,3,V,9,V,0.8,V,352,V,24.5,V,59,V
23/08/2020,1,2,V,1,V,3,V,3,V,2.7,V,268,V,26.2,V,61,V
23/08/2020,2,2,V,1,V,3,V,21,V,3.6,V,92,V,26.2,V,69,V
23/08/2020,3,2,V,1,V,3,V,22,V,4,V,93,V,26.1,V,69,V
23/08/2020,4,2,V,1,V,3,V,19,V,4,V,5,V,26.2,V,75,V
23/08/2020,5,2,V,1,V,3,V,22,V,4,V,3,V,26.3,V,77,V
23/08/2020,6,6,V,16.7,V,22,V,19,V,4.2,V,9,V,26.6,V,54,V
23/08/2020,7,7,V,15.4,V,23,V,23,V,4.1,V,8,V,27.4,V,63,V
23/08/2020,8,24,V,74.2,V,48,V,30,V,4.1,V,17,V,27.9,V,35,V
23/08/2020,9,13,V,36.7,V,26,V,26,V,4.3,V,15,V,28,V,64,V
23/08/2020,10,23,V,71.2,V,45,V,20,V,3.8,V,16,V,28.3,V,46,V
23/08/2020,11,19,V,47.7,V,42,V,23,V,4.2,V,9,V,28.1,V,44,V
23/08/2020,12,20,V,54.6,V,40,V,26,V,3.9,V,8,V,27.8,V,44,V
23/08/2020,13,25,V,72,V,45,V,25,V,3.5,V,21,V,27.5,V,41,V
23/08/2020,14,17,V,30,V,29,V,26,V,3.2,V,22,V,27.4,V,53,V
23/08/2020,15,14,V,26.4,V,29,V,19,V,3,V,16,V,27.2,V,54,V
23/08/2020,16,17,V,30.9,V,34,V,18,V,3,V,24,V,27,V,56,V
23/08/2020,17,14,V,26.6,V,33,V,19,V,2.3,V,24,V,26.8,V,52,V
23/08/2020,18,13,V,28,V,37,V,22,V,1.9,V,28,V,26.2,V,45,V
23/08/2020,19,2,V,1,V,8,V,25,V,0.9,V,345,V,25.2,V,82,V
23/08/2020,20,2,V,1,V,10,V,19,V,0.5,V,337,V,24.7,V,65,V
23/08/2020,21,2,V,1,V,6,V,24,V,0.4,V,306,V,23.8,V,60,V
23/08/2020,22,2,V,1,V,7,V,20,V,0.9,V,269,V,23.5,V,54,V
23/08/2020,23,2,V,1,V,3,V,20,V,1.2,V,266,V,23.9,V,64,V
23/08/2020,24,2,V,1,V,3,V,14,V,0.9,V,271,V,23,V,68,V
24/08/2020,1,2,V,1,V,3,V,19,V,2.6,V,120,V,24.8,V,73,V
24/08/2020,2,2,V,1,V,3,V,23,V,4.1,V,91,V,25.3,V,95,V
24/08/2020,3,2,V,1,V,3,V,19,V,4.4,V,180,V,25.3,V,92,V
24/08/2020,4,2,V,1,V,3,V,21,V,3.2,V,355,V,25,V,87,V
24/08/2020,5,2,V,1,V,3,V,13,V,2.4,V,346,V,24.7,V,84,V
24/08/2020,6,2,V,1,V,3,V,18,V,1.9,V,340,V,24.9,V,79,V
24/08/2020,7,2,V,1,V,3,V,19,V,3.4,V,354,V,26.3,V,79,V
24/08/2020,8,2,V,1,V,3,V,19,V,4.2,V,267,V,26.8,V,84,V
24/08/2020,9,2,V,1,V,3,V,25,V,4.4,V,180,V,27.3,V,84,V
24/08/2020,10,2,V,3.3,V,3,V,24,V,4.5,V,180,V,27.6,V,83,V
24/08/2020,11,2,V,1,V,3,V,21,V,4.3,V,241,V,27.4,V,87,V
24/08/2020,12,2,V,4,V,3,V,22,V,3.6,V,7,V,27.4,V,86,V
24/08/2020,13,2,V,1,V,3,V,21,V,3.7,V,270,V,27.4,V,85,V
24/08/2020,14,2,V,3.5,V,3,V,19,V,3.6,V,7,V,28.1,V,84,V
24/08/2020,15,10,V,30.8,V,27,V,18,V,3.4,V,14,V,27.6,V,76,V
24/08/2020,16,18,V,52.1,V,38,V,25,V,3.1,V,14,V,27,V,53,V
24/08/2020,17,20,V,59,V,44,V,28,V,2.3,V,9,V,26.8,V,45,V
24/08/2020,18,13,V,25.3,V,32,V,26,V,1.7,V,268,V,25.8,V,57,V
24/08/2020,19,2,V,1,V,7,V,24,V,0.9,V,240,V,25.1,V,78,V
24/08/2020,20,2,V,1,V,8,V,10,V,0.4,V,39,V,24.9,V,76,V
24/08/2020,21,2,V,1,V,11,V,15,V,0.3,V,43,V,23.9,V,58,V
24/08/2020,22,2,V,1,V,13,V,20,V,0.1,V,245,V,23.8,V,50,V
24/08/2020,23,2,V,1,V,10,V,21,V,0.1,V,255,V,23.2,V,44,V
24/08/2020,24,2,V,1,V,12,V,14,V,0,V,314,V,22.7,V,43,V
25/08/2020,1,2,V,1,V,16,V,16,V,0.1,V,322,V,22.9,V,27,V
25/08/2020,2,2,V,1,V,8,V,13,V,0.3,V,216,V,23.1,V,44,V
25/08/2020,3,2,V,1,V,3,V,8,V,0.3,V,154,V,23.1,V,63,V
25/08/2020,4,2,V,1,V,3,V,11,V,0.2,V,223,V,23.2,V,57,V
25/08/2020,5,2,V,1,V,13,V,13,V,0.3,V,206,V,23.4,V,53,V
25/08/2020,6,2,V,2.3,V,26,V,8,V,0.9,V,244,V,24.2,V,43,V
25/08/2020,7,2,V,3.5,V,17,V,24,V,2.2,V,249,V,25.9,V,53,V
25/08/2020,8,2,V,3,V,11,V,24,V,2,V,250,V,26.9,V,74,V
25/08/2020,9,2,V,3.8,V,10,V,8,V,1.9,V,252,V,28.2,V,79,V
25/08/2020,10,2,V,2.9,V,8,V,14,V,2.2,V,243,V,28.8,V,77,V
25/08/2020,11,2,V,2.3,V,8,V,12,V,2.5,V,247,V,29.2,V,79,V
25/08/2020,12,2,V,2.1,V,7,V,12,V,2.5,V,236,V,29.6,V,78,V
25/08/2020,13,2,V,1,V,3,V,12,V,1.7,V,256,V,30.5,V,77,V
25/08/2020,14,2,V,1,V,3,V,13,V,2.1,V,235,V,30.5,V,75,V
25/08/2020,15,2,V,7.6,V,13,V,10,V,1.2,V,319,V,30.2,V,66,V
25/08/2020,16,2,V,1,V,3,V,13,V,1.4,V,234,V,29.7,V,72,V
25/08/2020,17,2,V,1,V,3,V,15,V,1.8,V,231,V,28.8,V,73,V
25/08/2020,18,2,V,1,V,3,V,10,V,0.9,V,334,V,28.1,V,73,V
25/08/2020,19,2,V,1,V,3,V,11,V,0.8,V,278,V,27,V,69,V
25/08/2020,20,2,V,1,V,7,V,11,V,0.4,V,65,V,26.5,V,72,V
25/08/2020,21,2,V,1,V,3,V,19,V,0.4,V,351,V,26.2,V,67,V
25/08/2020,22,2,V,1,V,3,V,9,V,0.3,V,274,V,25.9,V,68,V
25/08/2020,23,2,V,1,V,3,V,10,V,0.2,V,59,V,25.6,V,68,V
25/08/2020,24,2,V,1,V,3,V,7,V,0.2,V,123,V,25.3,V,71,V
26/08/2020,1,2,V,1,V,3,V,3,V,0.4,V,225,V,25.3,V,69,V
26/08/2020,2,2,V,1,V,3,V,3,V,0.4,V,227,V,25.3,V,65,V
26/08/2020,3,2,V,1,V,3,V,8,V,0.2,V,201,V,24.9,V,51,V
26/08/2020,4,2,V,1,V,3,V,3,V,0.1,V,206,V,24.2,V,40,V
26/08/2020,5,2,V,4,V,18,V,3,V,0,V,225,V,24,V,18,V
26/08/2020,6,2,V,29.3,V,37,V,18,V,0.1,V,116,V,24.9,V,7,V
26/08/2020,7,2,V,7.9,V,31,V,22,V,0.6,V,270,V,27.4,V,44,V
26/08/2020,8,2,V,1,V,8,V,12,V,1,V,222,V,29.1,V,71,V
26/08/2020,9,2,V,2.2,V,9,V,8,V,1.4,V,248,V,29.8,V,71,V
26/08/2020,10,2,V,2.7,V,9,V,6,V,1.8,V,247,V,30.4,V,73,V
26/08/2020,11,2,V,2.7,V,8,V,8,V,1.4,V,176,V,31.4,V,70,V
26/08/2020,12,2,V,2.4,V,7,V,15,V,1.9,V,246,V,31.5,V,75,V
26/08/2020,13,2,V,1,V,3,V,12,V,2.1,V,246,V,31.5,V,74,V
26/08/2020,14,2,V,1,V,3,V,14,V,1.9,V,245,V,31.9,V,71,V
26/08/2020,15,2,V,1,V,3,V,7,V,1.9,V,232,V,31.9,V,72,V
26/08/2020,16,2,V,1,V,3,V,3,V,1.5,V,211,V,31.7,V,73,V
26/08/2020,17,2,V,1,V,3,V,9,V,1.2,V,268,V,30.4,V,77,V
26/08/2020,18,2,V,1,V,3,V,11,V,1.1,V,255,V,29.1,V,70,V
26/08/2020,19,2,V,1,V,3,V,9,V,1,V,246,V,27.9,V,75,V
26/08/2020,20,2,V,1,V,7,V,14,V,0.6,V,266,V,27.3,V,67,V
26/08/2020,21,2,V,1,V,6,V,10,V,0.3,V,58,V,26.7,V,67,V
26/08/2020,22,2,V,1,V,3,V,12,V,0.4,V,272,V,25.9,V,54,V
26/08/2020,23,2,V,1,V,9,V,16,V,0.1,V,318,V,25.3,V,46,V
26/08/2020,24,2,V,1,V,6,V,12,V,0.4,V,208,V,25.8,V,51,V
27/08/2020,1,2,V,1,V,3,V,12,V,0.6,V,249,V,25.5,V,41,V
27/08/2020,2,2,V,1,V,3,V,9,V,1.2,V,246,V,24.9,V,42,V
27/08/2020,3,2,V,1,V,3,V,11,V,0.8,V,245,V,25.3,V,44,V
27/08/2020,4,2,V,1,V,3,V,7,V,1.1,V,242,V,25.5,V,52,V
27/08/2020,5,2,V,1,V,13,V,3,V,0.8,V,243,V,25.3,V,38,V
27/08/2020,6,2,V,1,V,17,V,7,V,0.3,V,311,V,25.1,V,27,V
27/08/2020,7,2,V,2.7,V,11,V,12,V,0.2,V,352,V,26.5,V,40,V
27/08/2020,8,2,V,4.5,V,12,V,16,V,1.1,V,253,V,28.4,V,59,V
27/08/2020,9,2,V,4.3,V,10,V,13,V,2,V,73,V,30,V,67,V
27/08/2020,10,2,V,4,V,10,V,13,V,1.8,V,65,V,29.7,V,71,V
27/08/2020,11,2,V,2.4,V,8,V,14,V,2.3,V,42,V,29.9,V,74,V
27/08/2020,12,2,V,2.3,V,7,V,14,V,2.5,V,68,V,30.2,V,75,V
27/08/2020,13,2,V,1,V,3,V,17,V,1.6,V,270,V,32.3,V,74,V
27/08/2020,14,2,V,1,V,3,V,11,V,1.9,V,245,V,32.2,V,73,V
27/08/2020,15,2,V,1,V,3,V,13,V,1.5,V,248,V,32,V,72,V
27/08/2020,16,2,V,1,V,3,V,14,V,1.6,V,250,V,31.5,V,73,V
27/08/2020,17,2,V,1,V,3,V,12,V,1.5,V,246,V,29.8,V,63,V
27/08/2020,18,2,V,1,V,3,V,9,V,1.1,V,239,V,28.8,V,58,V
27/08/2020,19,2,V,1,V,6,V,17,V,0.6,V,339,V,27.6,V,57,V
27/08/2020,20,2,V,1,V,6,V,9,V,0.5,V,316,V,26.8,V,59,V
27/08/2020,21,2,V,1,V,3,V,13,V,0.4,V,62,V,26.4,V,51,V
27/08/2020,22,2,V,1,V,3,V,8,V,0.4,V,58,V,26,V,46,V
27/08/2020,23,2,V,1,V,3,V,9,V,0.3,V,32,V,25.6,V,43,V
27/08/2020,24,2,V,1,V,3,V,12,V,0.3,V,294,V,25.5,V,39,V
28/08/2020,1,2,V,1,V,3,V,8,V,0.2,V,316,V,24.7,V,31,V
28/08/2020,2,2,V,1,V,3,V,10,V,0.2,V,300,V,24,V,17,V
28/08/2020,3,2,V,1,V,3,V,8,V,0.3,V,311,V,24.6,V,31,V
28/08/2020,4,2,V,1,V,3,V,3,V,0.7,V,244,V,24.8,V,50,V
28/08/2020,5,2,V,1,V,6,V,3,V,0.6,V,263,V,24.5,V,39,V
28/08/2020,6,2,V,3.8,V,18,V,10,V,0.3,V,288,V,24.6,V,25,V
28/08/2020,7,2,V,3.8,V,16,V,9,V,0.7,V,111,V,26.7,V,36,V
28/08/2020,8,2,V,2,V,7,V,15,V,0.9,V,136,V,28.5,V,63,V
28/08/2020,9,2,V,1,V,3,V,10,V,1.7,V,133,V,29.5,V,71,V
28/08/2020,10,2,V,2,V,7,V,12,V,1.8,V,134,V,31,V,74,V
28/08/2020,11,2,V,2.3,V,7,V,11,V,1.8,V,131,V,31.4,V,71,V
28/08/2020,12,2,V,1,V,3,V,9,V,2.6,V,133,V,30.8,V,74,V
28/08/2020,13,2,V,1,V,3,V,15,V,1.9,V,128,V,31.4,V,72,V
28/08/2020,14,2,V,1,V,3,V,12,V,1.5,V,272,V,31.5,V,73,V
28/08/2020,15,2,V,1,V,3,V,3,V,1.7,V,239,V,31.4,V,80,V
28/08/2020,16,2,V,1,V,3,V,7,V,1.6,V,241,V,31.5,V,81,V
28/08/2020,17,2,V,1,V,6,V,7,V,1.4,V,131,V,30.4,V,77,V
28/08/2020,18,2,V,1,V,8,V,13,V,1.9,V,96,V,28.2,V,64,V
28/08/2020,19,2,V,1,V,8,V,12,V,1.2,V,89,V,27.5,V,58,V
28/08/2020,20,2,V,1,V,6,V,14,V,1.4,V,88,V,27.3,V,58,V
28/08/2020,21,2,V,1,V,3,V,10,V,1.4,V,72,V,27.2,V,59,V
28/08/2020,22,2,V,1,V,3,V,8,V,1.5,V,70,V,27.1,V,60,V
28/08/2020,23,2,V,1,V,3,V,11,V,1.8,V,55,V,27,V,66,V
28/08/2020,24,2,V,1,V,3,V,9,V,1.7,V,63,V,27,V,71,V
29/08/2020,1,2,V,1,V,3,V,8,V,1.8,V,55,V,26.8,V,74,V
29/08/2020,2,2,V,1,V,3,V,8,V,1.3,V,48,V,26.7,V,77,V
29/08/2020,3,2,V,1,V,3,V,9,V,1.3,V,41,V,26.5,V,78,V
29/08/2020,4,2,V,1,V,3,V,10,V,3.4,V,359,V,25.4,V,67,V
29/08/2020,5,2,V,11.8,V,12,V,12,V,3.8,V,36,V,24.5,V,40,V
29/08/2020,6,2,V,10.2,V,13,V,19,V,3,V,40,V,24.7,V,37,V
29/08/2020,7,2,V,23.9,V,26,V,27,V,3.3,V,40,V,25,V,26,V
29/08/2020,8,2,V,26.9,V,33,V,19,V,3.5,V,19,V,24.9,V,25,V
29/08/2020,9,2,V,39.7,V,38,V,22,V,3.5,V,27,V,25,V,22,V
29/08/2020,10,4,V,68.2,V,47,V,23,V,3.8,V,24,V,25.2,V,20,V
29/08/2020,11,11,V,73.1,V,45,V,19,V,4,V,22,V,24.7,V,22,V
29/08/2020,12,10,V,38.2,V,37,V,26,V,3.3,V,25,V,23.9,V,26,V
29/08/2020,13,6,V,7.2,V,13,V,29,V,2.5,V,29,V,23.8,V,43,V
29/08/2020,14,4,V,10.6,V,11,V,20,V,3.9,V,239,V,24.9,V,50,V
29/08/2020,15,2,V,1,V,3,V,22,V,4.4,V,91,V,23.8,V,60,V
29/08/2020,16,2,V,1,V,3,V,20,V,3.7,V,267,V,23.7,V,63,V
29/08/2020,17,2,V,1,V,3,V,14,V,3.9,V,270,V,23.9,V,66,V
29/08/2020,18,2,V,1,V,3,V,15,V,3.9,V,267,V,23.3,V,65,V
29/08/2020,19,2,V,1,V,3,V,21,V,3.4,V,352,V,23,V,63,V
29/08/2020,20,2,V,1,V,3,V,17,V,3.4,V,339,V,22.8,V,68,V
29/08/2020,21,2,V,1,V,3,V,11,V,3.6,V,351,V,22.8,V,69,V
29/08/2020,22,4,V,11.2,V,18,V,9,V,2.1,V,20,V,21.7,V,44,V
29/08/2020,23,2,V,1,V,3,V,14,V,1.7,V,315,V,20.9,V,40,V
29/08/2020,24,2,V,1,V,8,V,17,V,2.1,V,30,V,21.8,V,45,V
30/08/2020,1,2,V,1,V,7,V,13,V,1.1,V,290,V,20.7,V,37,V
30/08/2020,2,2,V,1,V,3,V,7,V,1.4,V,294,V,20,V,47,V
30/08/2020,3,2,V,1,V,3,V,7,V,0.8,V,292,V,20.2,V,52,V
30/08/2020,4,2,V,1,V,3,V,9,V,0.8,V,286,V,19.8,V,48,V
30/08/2020,5,2,V,1,V,3,V,9,V,1.3,V,353,V,20.5,V,52,V
30/08/2020,6,2,V,1,V,3,V,14,V,0.8,V,338,V,20.8,V,51,V
30/08/2020,7,2,V,1,V,3,V,13,V,1.6,V,335,V,22.4,V,50,V
30/08/2020,8,2,V,5.6,V,7,V,10,V,2.5,V,269,V,23.9,V,66,V
30/08/2020,9,5,V,12,V,9,V,11,V,2.8,V,95,V,23.7,V,68,V
30/08/2020,10,11,V,34.5,V,28,V,15,V,2.9,V,16,V,23.6,V,51,V
30/08/2020,11,9,V,22.8,V,20,V,14,V,2.4,V,178,V,23.5,V,56,V
30/08/2020,12,5,V,6.6,V,11,V,20,V,1.9,V,26,V,24,V,62,V
30/08/2020,13,6,V,10.1,V,19,V,10,V,2.4,V,25,V,23.6,V,57,V
30/08/2020,14,6,V,15.9,V,20,V,13,V,1.9,V,45,V,23.5,V,57,V
30/08/2020,15,2,V,1,V,3,V,10,V,2.4,V,47,V,23.7,V,72,V
30/08/2020,16,2,V,2.1,V,8,V,9,V,2.2,V,48,V,23.8,V,72,V
30/08/2020,17,2,V,1,V,3,V,11,V,2.5,V,51,V,23.5,V,80,V
30/08/2020,18,2,V,1,V,3,V,14,V,2.7,V,47,V,23.3,V,82,V
30/08/2020,19,2,V,1,V,3,V,13,V,2.6,V,47,V,23,V,81,V
30/08/2020,20,2,V,1,V,3,V,8,V,2.3,V,43,V,22.8,V,79,V
30/08/2020,21,6,V,13.9,V,18,V,3,V,2.6,V,41,V,22.8,V,62,V
30/08/2020,22,11,V,19.4,V,50,V,11,V,2.6,V,44,V,22.8,V,27,V
30/08/2020,23,2,V,1,V,3,V,19,V,2.5,V,40,V,22.9,V,80,V
30/08/2020,24,2,V,3.4,V,12,V,7,V,2.3,V,37,V,22.9,V,73,V
31/08/2020,1,2,V,1,V,3,V,3,V,5.8,V,323,V,20.5,V,77,V
31/08/2020,2,2,V,1,V,3,V,11,V,4.1,V,341,V,18.7,V,71,V
31/08/2020,3,2,V,1,V,3,V,11,V,2.4,V,342,V,18,V,61,V
31/08/2020,4,2,V,1,V,3,V,8,V,0.8,V,328,V,18.2,V,59,V
31/08/2020,5,2,V,1,V,3,V,3,V,0.5,V,318,V,17.6,V,41,V
31/08/2020,6,2,V,2.5,V,10,V,6,V,1.5,V,340,V,18.5,V,37,V
31/08/2020,7,2,V,2.3,V,7,V,8,V,3.3,V,267,V,21.7,V,59,V
31/08/2020,8,4,V,10.6,V,13,V,12,V,4.2,V,95,V,22.9,V,65,V
31/08/2020,9,7,V,18.1,V,24,V,9,V,4.3,V,8,V,23.4,V,64,V
31/08/2020,10,8,V,19.9,V,17,V,21,V,4,V,5,V,23.7,V,66,V
31/08/2020,11,8,V,21.1,V,23,V,17,V,3.6,V,8,V,24.3,V,64,V
31/08/2020,12,5,V,11.2,V,13,V,20,V,3.4,V,237,V,24.5,V,72,V
31/08/2020,13,8,V,17.2,V,16,V,19,V,2.9,V,267,V,24.7,V,71,V
31/08/2020,14,9,V,27.7,V,28,V,15,V,2.7,V,24,V,24.6,V,65,V
31/08/2020,15,15,V,39.4,V,45,V,17,V,2.5,V,26,V,23.7,V,47,V
31/08/2020,16,6,V,10,V,15,V,23,V,2,V,43,V,24.1,V,76,V
31/08/2020,17,2,V,1,V,8,V,18,V,1.3,V,67,V,24.1,V,83,V
31/08/2020,18,2,V,1,V,10,V,15,V,1.6,V,114,V,24.1,V,79,V
31/08/2020,19,2,V,1,V,14,V,17,V,0.6,V,140,V,23,V,71,V
31/08/2020,20,2,V,1,V,13,V,19,V,0.4,V,77,V,22.8,V,66,V
31/08/2020,21,2,V,1,V,9,V,9,V,0.4,V,184,V,22.3,V,70,V
31/08/2020,22,2,V,1,V,8,V,12,V,0.3,V,72,V,21.9,V,68,V
31/08/2020,23,2,V,1,V,8,V,13,V,0.5,V,229,V,21.6,V,68,V
31/08/2020,24,2,V,1,V,3,V,13,V,0.4,V,123,V,21.6,V,71,V
01/09/2020,1,2,V,1,V,3,V,12,V,0.6,V,240,V,22.1,V,77,V
01/09/2020,2,2,V,1,V,3,V,7,V,0.3,V,220,V,22,V,76,V
01/09/2020,3,2,V,1,V,3,V,3,V,0.5,V,295,V,20.6,V,59,V
