DATA_HI,PERIODE_HI,NO_HI,NO2_HI,PM10_HI,TMP_HI,O3_HI
28/01/2020,3,1,3,15,13.7,68
28/01/2020,4,1,3,26,13.7,66
28/01/2020,5,1,3,17,13.5,63
28/01/2020,6,1,10,22,13.6,53
28/01/2020,7,4.9,23,21,14,42
28/01/2020,8,4.7,24,23,14.2,39
28/01/2020,9,4.2,17,24,14.9,44
28/01/2020,10,4,11,26,15.5,51
28/01/2020,11,6.4,9,25,16.4,58
28/01/2020,12,4,8,26,17.1,60
28/01/2020,13,4.7,9,24,17.9,62
28/01/2020,14,3.6,8,14,18,64
28/01/2020,15,3.7,11,14,18,65
28/01/2020,16,2.8,14,19,17.8,61
28/01/2020,17,2.8,25,19,16.5,44
28/01/2020,18,3.6,37,20,15,30
28/01/2020,19,1,26,24,14.6,38
28/01/2020,20,1,19,24,14.4,40
28/01/2020,21,1,8,22,14.5,51
28/01/2020,22,1,7,16,14.2,49
28/01/2020,23,1,3,20,14,49
28/01/2020,24,1,3,19,13.5,46
29/01/2020,1,1,3,15,13.8,46
29/01/2020,2,1,3,13,14,47
29/01/2020,3,1,3,13,13,38
29/01/2020,4,1,3,10,13.6,41
29/01/2020,5,1,3,8,13.1,39
29/01/2020,6,5,13,9,13.6,30
29/01/2020,7,13.8,29,11,13.3,13
29/01/2020,8,55.8,41,15,13.5,7
29/01/2020,9,14.9,25,12,15.1,19
29/01/2020,10,8.6,21,18,15.4,37
29/01/2020,11,5.2,17,19,16.3,47
29/01/2020,12,5.4,18,19,16.1,47
29/01/2020,13,2,10,17,15.6,60
29/01/2020,14,1,8,14,15.7,60
29/01/2020,15,2.1,11,22,15.6,59
29/01/2020,16,3.8,19,31,15.4,48
29/01/2020,17,5.1,30,32,14.9,33
29/01/2020,18,9.4,45,22,14.3,17
29/01/2020,19,8.1,36,25,13.7,15
29/01/2020,20,2.1,24,32,13.6,21
29/01/2020,21,1,15,20,13.8,29
29/01/2020,22,1,7,10,14,42
29/01/2020,23,1,6,9,13.8,40
29/01/2020,24,1,3,9,13.4,36
30/01/2020,1,1,3,8,13.6,36
30/01/2020,2,1,3,6,13.3,39
30/01/2020,3,1,3,9,13.2,38
30/01/2020,4,1,3,9,13.3,33
30/01/2020,5,1,3,8,13.1,32
30/01/2020,6,2.6,14,7,13.5,29
30/01/2020,7,10.9,40,9,13.3,14
30/01/2020,8,8.2,32,11,14.1,22
30/01/2020,9,3.7,18,7,14.9,45
30/01/2020,10,3,12,16,15.3,54
30/01/2020,11,2.8,11,17,15.7,53
30/01/2020,12,3.2,12,17,16.3,52
30/01/2020,13,3.9,13,19,17.6,53
30/01/2020,14,2.8,10,19,16.9,56
30/01/2020,15,3.6,13,17,17,52
30/01/2020,16,4.4,17,12,16.8,43
30/01/2020,17,4.7,23,15,16.2,34
30/01/2020,18,3.7,30,19,15.1,26
30/01/2020,19,2.7,23,20,14.8,29
30/01/2020,20,1,17,17,14.6,34
30/01/2020,21,1,12,20,14.1,39
30/01/2020,22,1,3,10,14.2,53
30/01/2020,23,1,3,12,14.4,52
30/01/2020,24,1,3,17,14.1,48
31/01/2020,1,1,3,18,13.9,44
31/01/2020,2,1,3,12,13.9,45
31/01/2020,3,1,3,12,13.4,43
31/01/2020,4,1,3,10,13.4,43
31/01/2020,5,1,3,13,13.5,39
31/01/2020,6,4.8,18,8,12.8,27
31/01/2020,7,25.4,35,11,12.6,11
31/01/2020,8,87.9,52,14,12.8,2
31/01/2020,9,24.9,32,21,14.6,10
31/01/2020,10,16.5,20,15,16,28
31/01/2020,11,12.2,18,15,18,43
31/01/2020,12,9.1,20,13,17.5,42
31/01/2020,13,5,17,27,17.5,47
31/01/2020,14,2.7,8,29,17.3,48
31/01/2020,15,2,3,18,18.2,54
31/01/2020,16,2.1,7,14,16.7,54
31/01/2020,17,3.3,11,12,15.5,46
31/01/2020,18,2.2,15,14,14.2,39
31/01/2020,19,7.7,29,15,13.4,18
31/01/2020,20,10.4,35,19,12.9,14
31/01/2020,21,3.7,31,25,12.6,21
31/01/2020,22,1,20,26,12.3,26
31/01/2020,23,2.4,16,21,11.5,19
31/01/2020,24,1,14,16,12.4,34
01/02/2020,1,1,6,21,12.3,41
01/02/2020,2,1,6,25,12.7,40
01/02/2020,3,1,3,15,12.3,40
01/02/2020,4,1,3,15,11.2,35
01/02/2020,5,1,8,14,12,38
01/02/2020,6,1,13,12,11.7,34
01/02/2020,7,4.2,19,11,11.3,17
01/02/2020,8,2.6,16,8,12.3,23
01/02/2020,9,2.4,11,3,14.2,39
01/02/2020,10,2.3,10,11,15.2,50
01/02/2020,11,2.3,9,15,16.7,55
01/02/2020,12,1,8,12,16.7,61
01/02/2020,13,1,9,10,16.5,64
01/02/2020,14,1,7,12,17.6,63
01/02/2020,15,1,3,10,18.6,56
01/02/2020,16,1,6,13,18.1,53
01/02/2020,17,2,8,12,16.4,50
01/02/2020,18,3.8,24,11,15.6,35
01/02/2020,19,5.5,26,12,14.3,27
01/02/2020,20,4.2,22,18,14.1,31
01/02/2020,21,2.4,16,16,13.7,35
01/02/2020,22,1,15,12,13.8,33
01/02/2020,23,1,8,8,14,43
01/02/2020,24,1,8,6,14.3,45
02/02/2020,1,1,3,3,14.7,52
02/02/2020,2,1,3,9,14.8,55
02/02/2020,3,1,3,8,14.5,53
02/02/2020,4,1,3,3,14.3,53
02/02/2020,5,1,3,3,14.6,50
02/02/2020,6,1,3,3,15.1,58
02/02/2020,7,1,3,3,14.9,56
02/02/2020,8,1,3,3,16,57
02/02/2020,9,1,3,3,17.4,60
02/02/2020,10,1,3,3,18.5,65
02/02/2020,11,1,3,3,19.3,70
02/02/2020,12,1,3,3,19.3,71
02/02/2020,13,1,3,3,19.6,69
02/02/2020,14,1,3,3,19.9,67
02/02/2020,15,1,3,3,19.9,67
02/02/2020,16,1,3,3,19,66
02/02/2020,17,1,7,6,17.2,58
02/02/2020,18,1,9,9,16.4,51
02/02/2020,19,1,11,11,15.5,42
02/02/2020,20,1,9,11,16.3,48
02/02/2020,21,1,7,13,16.3,50
02/02/2020,22,1,6,10,15.6,50
02/02/2020,23,1,3,3,15.9,52
02/02/2020,24,1,3,6,15.5,53
03/02/2020,1,1,3,6,15.2,49
03/02/2020,2,1,3,3,15,47
03/02/2020,3,1,3,3,15.1,49
03/02/2020,4,1,3,3,14.6,48
03/02/2020,5,1,3,7,14.9,48
03/02/2020,6,2.9,11,8,14.2,38
03/02/2020,7,11.2,26,7,14.2,23
03/02/2020,8,11.4,29,8,15.7,25
03/02/2020,9,10.4,19,8,16.9,33
03/02/2020,10,8.7,14,12,19.5,37
03/02/2020,11,9,15,12,21.5,39
03/02/2020,12,11.1,19,12,21.9,40
03/02/2020,13,4.4,10,21,22.8,52
03/02/2020,14,11.2,23,17,22.6,42
03/02/2020,15,6.6,18,25,22.8,48
03/02/2020,16,3.8,14,23,20.3,46
03/02/2020,17,,,17,18.8,38
03/02/2020,18,5.1,18,16,17,42
03/02/2020,19,2.6,15,17,17.2,49
03/02/2020,20,1,15,9,16.9,52
03/02/2020,21,1,8,3,17,60
03/02/2020,22,1,6,3,15.5,56
03/02/2020,23,1,3,3,15.3,40
03/02/2020,24,1,3,8,15.2,40
04/02/2020,1,1,3,10,16,44
04/02/2020,2,1,3,10,15.3,42
04/02/2020,3,1,3,10,15,41
04/02/2020,4,1,3,10,14.3,39
04/02/2020,5,1,3,10,15,44
04/02/2020,6,2.2,11,10,13.8,35
04/02/2020,7,13.2,28,10,14.2,18
04/02/2020,8,18.6,38,11,15.9,21
04/02/2020,9,15.2,20,21,18.1,32
04/02/2020,10,4,9,26,19.8,43
04/02/2020,11,4.8,8,32,20.8,47
04/02/2020,12,3.1,7,29,19.4,53
04/02/2020,13,2.4,3,33,19.5,61
04/02/2020,14,2,3,31,17.6,63
04/02/2020,15,1,3,32,15.4,66
04/02/2020,16,1,3,22,14.6,77
04/02/2020,17,1,3,26,14.1,78
04/02/2020,18,1,3,37,13.8,78
04/02/2020,19,1,3,49,14,81
04/02/2020,20,1,3,58,13.7,82
04/02/2020,21,1,3,55,13.5,81
04/02/2020,22,1,3,43,13.4,83
04/02/2020,23,1,3,48,13,82
04/02/2020,24,1,3,45,12.6,83
05/02/2020,1,1,3,38,12.5,83
05/02/2020,2,1,3,34,12.2,82
05/02/2020,3,1,3,29,11.8,81
05/02/2020,4,1,3,31,11.7,81
05/02/2020,5,1,3,23,11.5,80
05/02/2020,6,1,3,28,11.5,78
05/02/2020,7,1,3,24,11.5,79
05/02/2020,8,1,3,23,12.1,78
05/02/2020,9,1,3,30,12.5,77
05/02/2020,10,1,3,35,12.8,76
05/02/2020,11,1,3,27,13,74
05/02/2020,12,1,3,25,13,75
05/02/2020,13,1,3,26,13,77
05/02/2020,14,1,3,28,12.9,77
05/02/2020,15,1,3,21,12.6,78
05/02/2020,16,1,3,21,12.9,80
05/02/2020,17,1,3,19,12.2,80
05/02/2020,18,3.2,10,19,11,69
05/02/2020,19,3,18,20,10.6,57
05/02/2020,20,3.1,16,23,10.2,55
05/02/2020,21,1,12,15,11.4,55
05/02/2020,22,1,3,17,12.1,69
05/02/2020,23,1,3,16,12.6,70
05/02/2020,24,1,3,20,12.1,68
06/02/2020,1,1,3,23,12,65
06/02/2020,2,1,3,23,11.5,66
06/02/2020,3,1,3,27,10.5,64
06/02/2020,4,1,3,23,9.6,58
06/02/2020,5,1,3,20,9,55
06/02/2020,6,5.2,13,21,9.3,49
06/02/2020,7,52,59,19,8.8,13
06/02/2020,8,59.9,64,32,9.9,10
06/02/2020,9,33.2,40,39,12.5,26
06/02/2020,10,6.2,16,26,14.2,57
06/02/2020,11,6,16,21,14.6,63
06/02/2020,12,4.6,14,23,15.4,67
06/02/2020,13,4.9,13,25,15.3,70
06/02/2020,14,2.8,10,19,14.8,75
06/02/2020,15,2.5,11,15,14.6,79
06/02/2020,16,2.8,14,21,14.1,75
06/02/2020,17,3.3,25,21,13.4,62
06/02/2020,18,3.8,49,19,12.5,36
06/02/2020,19,3.6,46,30,11.9,33
06/02/2020,20,3.7,35,34,11.4,44
06/02/2020,21,1,27,32,11.1,48
06/02/2020,22,1,19,22,10.6,55
06/02/2020,23,1,9,19,10.8,67
06/02/2020,24,1,3,16,11.2,73
07/02/2020,1,1,3,11,11.3,76
07/02/2020,2,1,3,14,10.7,75
07/02/2020,3,1,3,11,10.5,77
07/02/2020,4,1,3,7,10.3,76
07/02/2020,5,1,10,14,10,65
07/02/2020,6,29.8,51,10,10.2,28
07/02/2020,7,10.7,53,17,11,34
07/02/2020,8,7.3,48,21,12.2,38
07/02/2020,9,6.3,29,20,14,58
07/02/2020,10,4.7,18,18,14.7,71
07/02/2020,11,3.3,12,19,15,74
07/02/2020,12,3.2,10,17,14.9,75
07/02/2020,13,2.5,8,20,14.9,78
07/02/2020,14,2.4,9,17,14.9,77
07/02/2020,15,2.2,9,15,14.4,77
07/02/2020,16,1,7,15,14.2,77
07/02/2020,17,1,10,18,14,74
07/02/2020,18,1,24,25,13.9,68
07/02/2020,19,5,38,36,13.8,60
07/02/2020,20,2.2,31,54,13.6,57
07/02/2020,21,1,21,28,13.5,66
07/02/2020,22,1,16,26,13.2,66
07/02/2020,23,1,14,24,11.7,48
07/02/2020,24,1,22,21,11.5,39
08/02/2020,1,1,10,20,11,54
08/02/2020,2,1,11,22,10.7,49
08/02/2020,3,1,7,17,10.7,56
08/02/2020,4,1,3,18,11,61
08/02/2020,5,1,3,19,11,60
08/02/2020,6,4,15,17,11.2,54
08/02/2020,7,9.7,35,14,10.8,26
08/02/2020,8,7.5,30,15,11.4,38
08/02/2020,9,15.6,35,18,13.4,35
08/02/2020,10,7.2,19,25,14.2,58
08/02/2020,11,5.2,14,29,15.1,67
08/02/2020,12,3.7,10,31,14.6,71
08/02/2020,13,2.8,10,25,14.6,71
08/02/2020,14,3.5,7,22,15.7,74
08/02/2020,15,1,3,11,15.5,82
08/02/2020,16,2,3,12,15.1,81
08/02/2020,17,1,9,15,13.8,71
08/02/2020,18,1,18,16,13,57
08/02/2020,19,1,17,19,12.9,59
08/02/2020,20,2.3,17,17,12.3,53
08/02/2020,21,1,16,17,12.3,45
08/02/2020,22,1,9,17,11.7,40
08/02/2020,23,1,10,14,10.9,47
08/02/2020,24,1,9,9,11.8,57
09/02/2020,1,1,3,15,12,65
09/02/2020,2,1,8,13,11.9,54
09/02/2020,3,1,3,16,12.1,63
09/02/2020,4,1,3,12,11.5,43
09/02/2020,5,1,3,13,11.2,37
09/02/2020,6,1,7,10,12,55
09/02/2020,7,1,9,9,12.3,62
09/02/2020,8,1,10,13,12.5,57
09/02/2020,9,5.7,17,14,15,53
09/02/2020,10,1,8,16,15.1,75
09/02/2020,11,1,7,21,15.6,80
09/02/2020,12,1,6,18,16,83
09/02/2020,13,1,3,15,16.3,83
09/02/2020,14,1,3,15,16.3,85
09/02/2020,15,1,3,14,16,88
09/02/2020,16,1,3,16,15.7,85
09/02/2020,17,1,6,12,15,79
09/02/2020,18,1,10,18,14.2,66
09/02/2020,19,1,7,15,14.5,75
09/02/2020,20,1,9,16,14.5,73
09/02/2020,21,1,3,16,14.3,75
09/02/2020,22,1,3,21,14.3,74
09/02/2020,23,1,3,24,14.3,81
09/02/2020,24,1,3,27,14.7,83
10/02/2020,1,1,3,34,14.7,81
10/02/2020,2,1,3,42,14.4,79
10/02/2020,3,1,3,40,14.3,79
10/02/2020,4,1,3,44,14.3,80
10/02/2020,5,1,3,45,14.6,81
10/02/2020,6,1,8,42,14.7,75
10/02/2020,7,3.3,20,43,14.6,62
10/02/2020,8,3.2,20,39,14.8,62
10/02/2020,9,2.7,13,40,15.5,67
10/02/2020,10,2.4,12,34,15.8,68
10/02/2020,11,2.6,11,34,16.2,67
10/02/2020,12,3.1,10,30,17.2,69
10/02/2020,13,3.3,10,28,17.3,71
10/02/2020,14,2.1,8,26,17.8,74
10/02/2020,15,2.8,9,29,17.4,74
10/02/2020,16,2.2,11,30,17.2,72
10/02/2020,17,1,12,34,16,70
10/02/2020,18,1,12,34,15.3,69
10/02/2020,19,1,8,34,15,76
10/02/2020,20,1,7,34,15,74
10/02/2020,21,1,3,27,14.8,73
10/02/2020,22,1,3,23,14.6,68
10/02/2020,23,1,3,24,14.3,70
10/02/2020,24,1,3,26,14.3,68
11/02/2020,1,1,3,26,14.2,67
11/02/2020,2,1,3,23,14,65
11/02/2020,3,1,3,30,14.3,66
11/02/2020,4,1,3,23,13.9,63
11/02/2020,5,1,3,22,13.9,62
11/02/2020,6,1,11,23,13.8,50
11/02/2020,7,25.8,42,21,13.3,15
11/02/2020,8,23.4,49,28,14.5,12
11/02/2020,9,8.4,20,27,16.9,36
11/02/2020,10,8,14,23,18.8,41
11/02/2020,11,3.6,3,24,19.7,49
11/02/2020,12,9.8,19,9,19.3,48
11/02/2020,13,1,3,11,18.5,61
11/02/2020,14,12.9,19,11,16.6,62
11/02/2020,15,2,8,19,16.4,75
11/02/2020,16,2.7,12,31,16.3,70
11/02/2020,17,2.7,15,28,15.7,64
11/02/2020,18,3.3,21,32,15.3,55
11/02/2020,19,1,16,22,14.8,54
11/02/2020,20,1,16,18,14.6,49
11/02/2020,21,1,10,18,14.5,54
11/02/2020,22,1,8,18,14.3,53
11/02/2020,23,1,7,20,14,55
11/02/2020,24,1,7,20,13.9,51
12/02/2020,1,1,7,12,14,51
12/02/2020,2,1,3,8,14.2,60
12/02/2020,3,1,3,12,14.1,63
12/02/2020,4,1,3,11,14.1,63
12/02/2020,5,1,3,15,13.8,59
12/02/2020,6,1,11,12,13.9,52
12/02/2020,7,10.8,36,13,13.7,24
12/02/2020,8,17.1,37,17,13.8,8
12/02/2020,9,8.7,31,17,14.2,28
12/02/2020,10,3.4,19,12,13.6,51
12/02/2020,11,3.6,15,18,13.9,60
12/02/2020,12,1,3,23,14.7,70
12/02/2020,13,1,3,23,14.8,72
12/02/2020,14,1,3,22,14.6,74
12/02/2020,15,2.1,3,20,14.3,72
12/02/2020,16,1,9,16,14,70
12/02/2020,17,1,6,19,13.7,73
12/02/2020,18,1,9,18,13.4,68
12/02/2020,19,1,10,21,13.3,67
12/02/2020,20,1,8,18,13.3,68
12/02/2020,21,1,8,12,13.3,67
12/02/2020,22,1,7,18,13.3,66
12/02/2020,23,1,7,12,13.1,60
12/02/2020,24,1,3,14,12.8,48
13/02/2020,1,1,3,13,12.7,52
13/02/2020,2,1,3,10,12.8,51
13/02/2020,3,1,3,11,12.9,50
13/02/2020,4,1,3,14,12.8,55
13/02/2020,5,1,3,12,12.9,54
13/02/2020,6,1,14,18,12.9,46
13/02/2020,7,17,45,13,12.7,12
13/02/2020,8,11.9,45,18,13.5,24
13/02/2020,9,7.3,33,27,14.7,29
13/02/2020,10,3.6,13,17,16.2,63
13/02/2020,11,1,13,19,16.1,64
13/02/2020,12,2.2,18,21,16.1,59
13/02/2020,13,2.6,13,19,17.1,66
13/02/2020,14,3.1,10,15,17.2,69
13/02/2020,15,2.7,11,23,17.2,69
13/02/2020,16,2.8,13,17,16.8,68
13/02/2020,17,3,17,13,15.7,61
13/02/2020,18,2.1,22,20,14.8,47
13/02/2020,19,1,24,24,14.3,43
13/02/2020,20,1,13,15,14,50
13/02/2020,21,1,10,19,13.7,57
13/02/2020,22,1,9,23,14.2,57
13/02/2020,23,1,3,17,13.7,54
13/02/2020,24,1,3,19,13,46
14/02/2020,1,1,3,13,13.1,47
14/02/2020,2,1,3,24,12,32
14/02/2020,3,1,3,20,12.1,25
14/02/2020,4,1,6,16,12,28
14/02/2020,5,3.4,9,9,10.8,11
14/02/2020,6,23.6,29,12,11.7,
14/02/2020,7,124,45,20,11.3,
14/02/2020,8,215,71,41,13,
14/02/2020,9,33.5,45,43,14.6,14
14/02/2020,10,7.8,28,27,14.7,39
14/02/2020,11,5.8,20,18,15.6,58
14/02/2020,12,2.1,12,32,14.9,64
14/02/2020,13,3.1,7,35,15.5,70
14/02/2020,14,1,3,42,15.7,74
14/02/2020,15,1,3,36,15.6,76
14/02/2020,16,2.1,8,39,15.3,72
14/02/2020,17,1,8,45,14.6,69
14/02/2020,18,1,7,33,14.3,65
14/02/2020,19,1,11,36,14.2,55
14/02/2020,20,1,27,36,14.2,44
14/02/2020,21,3.6,20,41,14,31
14/02/2020,22,1,15,31,14.2,37
14/02/2020,23,4.5,13,32,13.4,34
14/02/2020,24,5.9,26,29,12.6,10
15/02/2020,1,1,13,31,13.3,34
15/02/2020,2,1,7,22,13.4,40
15/02/2020,3,1,3,16,13.4,43
15/02/2020,4,1,3,17,13.4,44
15/02/2020,5,1,3,10,13.2,37
15/02/2020,6,1,9,7,13.3,49
15/02/2020,7,1,15,12,13.2,44
15/02/2020,8,2,20,16,13.7,46
15/02/2020,9,2.1,19,20,14.6,48
15/02/2020,10,1,10,22,15.6,64
15/02/2020,11,1,8,16,16.1,67
15/02/2020,12,1,7,14,16.4,69
15/02/2020,13,1,6,12,15.9,69
15/02/2020,14,1,3,17,15.9,71
15/02/2020,15,1,3,15,15.6,71
15/02/2020,16,1,3,16,15.4,71
15/02/2020,17,1,7,14,14.2,69
15/02/2020,18,1,11,12,13.6,60
15/02/2020,19,1,14,13,13,53
15/02/2020,20,1,12,29,12.5,51
15/02/2020,21,1,8,24,12.3,53
15/02/2020,22,1,6,6,12.7,59
15/02/2020,23,1,3,3,13.1,67
15/02/2020,24,1,3,13,13,64
16/02/2020,1,1,3,10,13.3,67
16/02/2020,2,1,3,8,13.4,68
16/02/2020,3,1,3,7,13.5,68
16/02/2020,4,1,3,3,13.6,69
16/02/2020,5,1,3,3,13.6,69
16/02/2020,6,1,3,9,13.6,65
16/02/2020,7,1,3,7,13.8,68
16/02/2020,8,1,3,6,14.2,68
16/02/2020,9,1,3,3,14.7,71
16/02/2020,10,1,3,8,15.3,70
16/02/2020,11,1,3,13,15.9,73
16/02/2020,12,1,3,14,16.1,74
16/02/2020,13,1,3,11,16.1,71
16/02/2020,14,1,3,10,16.4,73
16/02/2020,15,1,3,8,15.9,73
16/02/2020,16,1,3,16,16,72
16/02/2020,17,1,3,10,15.3,69
16/02/2020,18,1,3,11,14.8,69
16/02/2020,19,1,3,12,14.9,72
16/02/2020,20,1,3,10,14.8,73
16/02/2020,21,1,3,8,14.9,72
16/02/2020,22,1,3,9,14.8,74
16/02/2020,23,1,3,11,14.7,77
16/02/2020,24,1,3,10,14.8,77
17/02/2020,1,1,3,10,14.6,78
17/02/2020,2,1,3,10,14.4,80
17/02/2020,3,1,3,12,14.3,81
17/02/2020,4,1,3,15,14.3,84
17/02/2020,5,1,3,12,14.1,81
17/02/2020,6,1,3,11,14,75
17/02/2020,7,1,15,15,14.1,61
17/02/2020,8,1,19,19,14.3,60
17/02/2020,9,1,14,16,14.7,69
17/02/2020,10,,,23,14.6,75
17/02/2020,11,1,10,19,14.7,76
17/02/2020,12,1,11,18,14.8,72
17/02/2020,13,2,11,11,15,73
17/02/2020,14,1,9,13,15.2,77
17/02/2020,15,2.7,13,16,15,70
17/02/2020,16,2.4,13,19,15,66
17/02/2020,17,3.5,20,20,15.2,58
17/02/2020,18,1,19,17,15,56
17/02/2020,19,1,11,21,14.8,62
17/02/2020,20,1,10,20,14.4,52
17/02/2020,21,1,3,23,14.4,62
17/02/2020,22,1,3,25,14.3,69
17/02/2020,23,2.8,3,26,14.4,67
17/02/2020,24,6.3,12,20,14.1,62
18/02/2020,1,7.1,22,19,13.8,59
18/02/2020,2,1,3,17,13.5,76
18/02/2020,3,1,3,12,13.4,74
18/02/2020,4,1,3,19,13.5,72
18/02/2020,5,1,3,20,13.4,73
18/02/2020,6,6.4,14,21,13.4,65
18/02/2020,7,1,3,21,13.4,71
18/02/2020,8,1,3,26,13.5,72
18/02/2020,9,1,3,26,13.6,75
18/02/2020,10,1,3,18,14.1,74
18/02/2020,11,1,3,19,14.1,75
18/02/2020,12,1,3,22,13.9,74
18/02/2020,13,1,3,29,13.8,74
18/02/2020,14,1,3,24,13.7,75
18/02/2020,15,1,3,20,13.5,75
18/02/2020,16,1,3,20,13.2,72
18/02/2020,17,1,3,21,12.6,67
18/02/2020,18,2.1,19,20,12.1,47
18/02/2020,19,3.6,29,24,11.4,34
18/02/2020,20,3.8,27,22,10.8,29
18/02/2020,21,1,21,25,10.6,37
18/02/2020,22,2.3,16,22,10.1,41
18/02/2020,23,1,3,14,10.3,57
18/02/2020,24,1,3,13,10,59
19/02/2020,1,1,3,13,10.7,59
19/02/2020,2,1,3,13,11.3,60
19/02/2020,3,1,3,16,11.3,63
19/02/2020,4,1,3,10,10.6,59
19/02/2020,5,1,3,12,10.8,56
19/02/2020,6,2.4,14,13,10.6,44
19/02/2020,7,18.4,42,17,10.9,16
19/02/2020,8,32.2,51,26,11.7,12
19/02/2020,9,4.2,12,29,12.8,43
19/02/2020,10,1,3,22,13.3,59
19/02/2020,11,1,3,17,13.6,67
19/02/2020,12,5.4,7,14,14,65
19/02/2020,13,1,3,20,14.1,71
19/02/2020,14,5.3,8,19,14.6,68
19/02/2020,15,1,3,17,15,74
19/02/2020,16,2.1,9,17,15.2,67
19/02/2020,17,2.2,13,20,14.2,67
19/02/2020,18,2.7,21,19,12.9,54
19/02/2020,19,2.1,22,16,11.8,46
19/02/2020,20,3.8,19,21,10.4,37
19/02/2020,21,1,11,19,10.7,48
19/02/2020,22,1,10,17,11,53
19/02/2020,23,1,8,15,10.4,55
19/02/2020,24,1,3,11,9.8,60
20/02/2020,1,1,3,8,10.4,62
20/02/2020,2,1,3,9,9.4,54
20/02/2020,3,1,3,7,9,55
20/02/2020,4,1,3,9,9.2,57
20/02/2020,5,1,3,9,9.5,57
20/02/2020,6,3.7,18,11,9.5,44
20/02/2020,7,20.8,56,17,10.1,16
20/02/2020,8,37.2,62,26,11.3,14
20/02/2020,9,11.2,28,22,13,43
20/02/2020,10,7.7,18,19,14.5,58
20/02/2020,11,4.6,15,18,15.4,67
20/02/2020,12,4.2,12,11,14.8,73
20/02/2020,13,2.2,10,18,14.8,78
20/02/2020,14,2.1,8,18,14.9,83
20/02/2020,15,2.4,10,14,14.5,83
20/02/2020,16,1,9,10,14.2,85
20/02/2020,17,1,13,14,14.1,80
20/02/2020,18,2,15,12,13.2,74
20/02/2020,19,13.2,47,18,12.4,31
20/02/2020,20,8.7,48,27,11.2,16
20/02/2020,21,15.8,47,36,10.9,26
20/02/2020,22,1,31,29,10.2,43
20/02/2020,23,1,24,22,11,47
20/02/2020,24,1,10,15,10.9,64
21/02/2020,1,1,3,10,10.6,53
21/02/2020,2,1,3,8,9.9,50
21/02/2020,3,1,3,8,10.6,61
21/02/2020,4,1,3,3,10.6,60
21/02/2020,5,1,3,6,10.7,61
21/02/2020,6,4.7,20,3,10.2,39
21/02/2020,7,16.5,45,13,10.8,28
21/02/2020,8,28.8,50,12,11.6,18
21/02/2020,9,5.2,14,19,14.2,50
21/02/2020,10,1,3,11,15.2,74
21/02/2020,11,1,3,21,15.7,78
21/02/2020,12,1,3,18,15.9,80
21/02/2020,13,1,3,16,16,81
21/02/2020,14,1,3,10,15.7,82
21/02/2020,15,1,3,11,15.5,84
21/02/2020,16,1,3,11,15.1,84
29/02/2020,2,1,3,16,12.8,65
21/02/2020,17,1,3,9,14.1,83
21/02/2020,18,3.8,26,9,13.2,57
21/02/2020,19,2,24,22,12.4,53
21/02/2020,20,2,16,23,11.7,65
21/02/2020,21,1,12,20,11.4,66
21/02/2020,22,1,3,16,10.9,69
21/02/2020,23,1,3,14,11.2,66
21/02/2020,24,1,3,14,11,66
22/02/2020,1,1,3,14,11.2,64
22/02/2020,2,1,3,12,11.3,65
22/02/2020,3,1,3,14,11,66
22/02/2020,4,1,3,16,10.6,59
22/02/2020,5,1,3,10,10.6,57
22/02/2020,6,3.2,15,9,10.8,54
22/02/2020,7,3.7,26,14,10.9,43
22/02/2020,8,6.6,25,15,11.9,37
22/02/2020,9,5.3,15,12,14.2,54
22/02/2020,10,3.3,9,16,15.9,71
22/02/2020,11,2.8,7,19,17.5,75
22/02/2020,12,1,3,15,18.2,80
22/02/2020,13,1,3,10,17.6,86
22/02/2020,14,1,3,8,17.5,86
22/02/2020,15,1,3,9,16.5,88
22/02/2020,16,1,3,7,15.4,89
22/02/2020,17,1,3,12,14.3,88
22/02/2020,18,1,7,18,13.1,75
22/02/2020,19,1,11,10,12.2,63
22/02/2020,20,3.1,28,15,11.9,39
22/02/2020,21,2.4,19,22,11.4,47
22/02/2020,22,1,13,18,11.2,49
22/02/2020,23,1,13,14,11.1,54
22/02/2020,24,1,9,15,10.2,54
23/02/2020,1,1,6,12,10.8,64
23/02/2020,2,1,3,18,10.5,66
23/02/2020,3,1,3,12,10.3,62
23/02/2020,4,1,7,14,10.8,62
23/02/2020,5,1,3,13,11.1,68
23/02/2020,6,1,7,10,10.4,62
23/02/2020,7,1,8,9,11.3,67
23/02/2020,8,1,9,9,11.9,46
23/02/2020,9,3.2,12,7,13.7,66
23/02/2020,10,3.5,9,7,15.6,72
23/02/2020,11,2,3,16,16.9,74
23/02/2020,12,2,8,11,16.7,77
23/02/2020,13,1,3,16,16.5,85
23/02/2020,14,1,3,14,16.9,87
23/02/2020,15,1,3,9,16.7,88
23/02/2020,16,1,3,7,16.3,88
23/02/2020,17,1,3,10,15.6,87
23/02/2020,18,1,3,8,14.3,81
23/02/2020,19,1,8,8,13.8,75
23/02/2020,20,1,16,8,13.5,66
23/02/2020,21,1,17,66,13.2,58
23/02/2020,22,1,10,22,13,59
23/02/2020,23,1,7,9,12.8,56
23/02/2020,24,1,3,12,13.2,62
24/02/2020,1,1,3,8,12.2,55
24/02/2020,2,1,3,7,11.9,60
24/02/2020,3,1,3,13,12.3,68
24/02/2020,4,1,3,11,11.9,65
