DATA_HI,PERIODE_HI,SO2_HI,FL_SO2,NO_HI,FL_NO,NO2_HI,FL_NO2,PM10_HI,FL_PM10,DD_HI,FL_DD,VV_HI,FL_VV,TMP_HI,FL_TMP,O3_HI,FL_O3,HR_HI,FL_HR,LL_HI,FL_LL,PRB_HI,FL_PRB
10/01/2020,24,26,V,59.5,V,43,V,27,V,266,V,13.1,V,12.6,V,46,V,85,V,0,V,1021,V
11/01/2020,1,33,V,101,V,53,V,27,V,269,V,13.7,V,12.7,V,39,V,85,V,0,V,1021,V
11/01/2020,2,42,V,114,V,64,V,31,V,296,V,15.1,V,12.7,V,38,V,84,V,0,V,1022,V
11/01/2020,3,44,V,99.4,V,54,V,36,V,220,V,14.7,V,12.6,V,32,V,82,V,0,V,1021,V
11/01/2020,4,41,V,86.6,V,57,V,30,V,271,V,13.3,V,12.5,V,43,V,81,V,0,V,1021,V
11/01/2020,5,26,V,52.4,V,41,V,33,V,297,V,12.4,V,12.1,V,47,V,82,V,0,V,1021,V
11/01/2020,6,30,V,64.1,V,51,V,26,V,268,V,12.5,V,12.2,V,41,V,81,V,0,V,1022,V
11/01/2020,7,17,V,25,V,25,V,27,V,267,V,12,V,12.2,V,56,V,81,V,0,V,1022,V
11/01/2020,8,11,V,12.8,V,17,V,21,V,266,V,13.1,V,12,V,64,V,80,V,0,V,1023,V
11/01/2020,9,8,V,13.1,V,15,V,22,V,267,V,12.5,V,12.1,V,67,V,79,V,0,V,1023,V
11/01/2020,10,6,V,7.4,V,12,V,23,V,272,V,12.6,V,12.1,V,71,V,80,V,0,V,1024,V
11/01/2020,11,2,V,1,V,3,V,21,V,290,V,13,V,12.4,V,69,V,81,V,0,V,1024,V
11/01/2020,12,2,V,1,V,3,V,20,V,299,V,12.5,V,12.3,V,69,V,83,V,0,V,1023,V
11/01/2020,13,2,V,1,V,3,V,23,V,328,V,12.9,V,12.1,V,68,V,84,V,0,V,1022,V
11/01/2020,14,2,V,1,V,3,V,23,V,296,V,11.9,V,12,V,69,V,86,V,0,V,1022,V
11/01/2020,15,2,V,1,V,3,V,18,V,275,V,11.2,V,11.3,V,67,V,93,V,0,V,1022,V
11/01/2020,16,2,V,1,V,3,V,22,V,283,V,7.6,V,11.8,V,70,V,89,V,0,V,1022,V
11/01/2020,17,2,V,1,V,3,V,20,V,287,V,7.1,V,12.1,V,70,V,87,V,0,V,1022,V
11/01/2020,18,2,V,1,V,3,V,20,V,295,V,8.4,V,12.1,V,72,V,87,V,0,V,1023,V
11/01/2020,19,2,V,1,V,3,V,18,V,286,V,7.9,V,12.2,V,71,V,89,V,0,V,1023,V
11/01/2020,20,2,V,1,V,3,V,23,V,295,V,7.5,V,11.9,V,80,V,89,V,0,V,1023,V
11/01/2020,21,2,V,1,V,3,V,22,V,290,V,5.1,V,11.7,V,75,V,89,V,0,V,1023,V
11/01/2020,22,2,V,1,V,3,V,19,V,290,V,4.9,V,11.2,V,76,V,91,V,0,V,1023,V
11/01/2020,23,2,V,1,V,3,V,13,V,293,V,5.9,V,11.7,V,75,V,89,V,0,V,1023,V
11/01/2020,24,2,V,1,V,3,V,13,V,290,V,4.9,V,11.7,V,76,V,88,V,0,V,1023,V
12/01/2020,1,2,V,1,V,3,V,15,V,295,V,6.3,V,11.4,V,77,V,88,V,0,V,1022,V
12/01/2020,2,2,V,1,V,3,V,16,V,285,V,6.6,V,11.5,V,71,V,89,V,0,V,1023,V
12/01/2020,3,2,V,1,V,3,V,8,V,282,V,6.6,V,11.9,V,72,V,88,V,0,V,1023,V
12/01/2020,4,2,V,1,V,3,V,9,V,278,V,5.8,V,11.7,V,73,V,87,V,0,V,1022,V
12/01/2020,5,2,V,1,V,3,V,10,V,298,V,7.5,V,11.6,V,74,V,87,V,0,V,1022,V
12/01/2020,6,2,V,1,V,3,V,13,V,285,V,8,V,11.4,V,71,V,87,V,0,V,1023,V
12/01/2020,7,2,V,1,V,3,V,10,V,281,V,6.7,V,11.5,V,74,V,84,V,0,V,1023,V
12/01/2020,8,2,V,1,V,3,V,11,V,275,V,6.2,V,11.3,V,72,V,86,V,0,V,1023,V
12/01/2020,9,2,V,1,V,3,V,12,V,278,V,7.7,V,12.3,V,70,V,82,V,0,V,1023,V
12/01/2020,10,2,V,1,V,3,V,10,V,288,V,10.3,V,12.8,V,67,V,81,V,0,V,1024,V
12/01/2020,11,2,V,1,V,3,V,12,V,297,V,11.6,V,12.9,V,70,V,83,V,0,V,1023,V
12/01/2020,12,2,V,1,V,3,V,10,V,290,V,11.1,V,13,V,70,V,83,V,0,V,1023,V
12/01/2020,13,2,V,1,V,3,V,12,V,272,V,10.3,V,12.9,V,75,V,84,V,0,V,1022,V
12/01/2020,14,2,V,1,V,3,V,12,V,268,V,10.3,V,13.1,V,73,V,85,V,0,V,1022,V
12/01/2020,15,2,V,1,V,3,V,12,V,273,V,9.8,V,12.8,V,80,V,87,V,0,V,1022,V
12/01/2020,16,2,V,13,V,20,V,16,V,272,V,8.2,V,12.9,V,69,V,87,V,0,V,1022,V
12/01/2020,17,2,V,1,V,6,V,21,V,270,V,5.4,V,12.3,V,84,V,88,V,0,V,1022,V
12/01/2020,18,2,V,1,V,3,V,19,V,300,V,3.8,V,11.5,V,73,V,90,V,0,V,1023,V
12/01/2020,19,2,V,1,V,8,V,19,V,289,V,1.4,V,10.5,V,54,V,93,V,0,V,1023,V
12/01/2020,20,2,V,1,V,9,V,20,V,285,V,1.1,V,10.5,V,55,V,94,V,0,V,1023,V
12/01/2020,21,2,V,1,V,6,V,19,V,284,V,1.7,V,10.2,V,59,V,95,V,0,V,1023,V
12/01/2020,22,2,V,1,V,8,V,19,V,262,V,1.8,V,9.6,V,55,V,95,V,0,V,1023,V
12/01/2020,23,2,V,1,V,3,V,17,V,260,V,2.5,V,9.1,V,51,V,96,V,0,V,1023,V
12/01/2020,24,2,V,1,V,3,V,11,V,262,V,2.8,V,8.8,V,57,V,96,V,0,V,1023,V
13/01/2020,1,2,V,1,V,3,V,13,V,259,V,1.4,V,8.7,V,60,V,96,V,0,V,1022,V
13/01/2020,2,2,V,1,V,3,V,13,V,272,V,0.1,V,8.2,V,50,V,96,V,0,V,1022,V
13/01/2020,3,2,V,1,V,3,V,10,V,269,V,0.2,V,7.9,V,53,V,96,V,0,V,1022,V
13/01/2020,4,2,V,1,V,3,V,10,V,271,V,0.2,V,8.1,V,58,V,97,V,0,V,1021,V
13/01/2020,5,2,V,1,V,3,V,9,V,278,V,0.1,V,7.6,V,51,V,98,V,0,V,1021,V
13/01/2020,6,2,V,1,V,11,V,8,V,265,V,0.1,V,7.8,V,41,V,97,V,0,V,1021,V
13/01/2020,7,2,V,4.8,V,25,V,9,V,271,V,0,V,7.9,V,23,V,98,V,0,V,1021,V
13/01/2020,8,2,V,43.1,V,50,V,12,V,257,V,0.3,V,8.7,V,9,V,99,V,0,V,1021,V
13/01/2020,9,2,V,24.6,V,41,V,24,V,250,V,0.1,V,10.4,V,23,V,97,V,0.2,V,1021,V
13/01/2020,10,2,V,8.1,V,18,V,16,V,262,V,1.3,V,12.5,V,50,V,92,V,0,V,1022,V
13/01/2020,11,4,V,2,V,10,V,11,V,242,V,2.6,V,13.6,V,70,V,83,V,0,V,1021,V
13/01/2020,12,2,V,1,V,6,V,16,V,235,V,3.9,V,13.8,V,75,V,75,V,0,V,1021,V
13/01/2020,13,2,V,1,V,6,V,11,V,230,V,4.3,V,13.8,V,84,V,77,V,0,V,1020,V
13/01/2020,14,2,V,1,V,7,V,9,V,241,V,4.7,V,13.7,V,83,V,79,V,0,V,1019,V
13/01/2020,15,2,V,1,V,8,V,8,V,234,V,4.1,V,13.7,V,86,V,79,V,0,V,1019,V
13/01/2020,16,2,V,1,V,7,V,11,V,231,V,4.1,V,13.4,V,87,V,78,V,0,V,1019,V
13/01/2020,17,2,V,1,V,14,V,11,V,224,V,1.7,V,12.1,V,81,V,82,V,0,V,1019,V
13/01/2020,18,2,V,1,V,24,V,15,V,217,V,1.1,V,11.5,V,67,V,84,V,0,V,1019,V
13/01/2020,19,2,V,1,V,19,V,17,V,220,V,1.6,V,11.5,V,71,V,84,V,0,V,1019,V
13/01/2020,20,2,V,1,V,15,V,11,V,222,V,1.8,V,11.5,V,79,V,84,V,0,V,1019,V
13/01/2020,21,2,V,1,V,13,V,13,V,219,V,1.6,V,11.4,V,83,V,83,V,0,V,1019,V
13/01/2020,22,2,V,1,V,3,V,12,V,220,V,2.8,V,11.7,V,85,V,82,V,0,V,1019,V
13/01/2020,23,2,V,1,V,3,V,15,V,220,V,2.4,V,12,V,88,V,81,V,0,V,1019,V
13/01/2020,24,2,V,1,V,3,V,11,V,225,V,3.3,V,11.9,V,89,V,80,V,0,V,1019,V
14/01/2020,1,2,V,1,V,3,V,9,V,219,V,2.6,V,11.9,V,91,V,79,V,0,V,1018,V
14/01/2020,2,2,V,1,V,3,V,9,V,218,V,2.7,V,12.2,V,91,V,79,V,0,V,1018,V
14/01/2020,3,2,V,1,V,3,V,12,V,227,V,3.2,V,12.3,V,97,V,77,V,0,V,1018,V
14/01/2020,4,2,V,1,V,3,V,13,V,223,V,3.2,V,12.3,V,91,V,76,V,0,V,1017,V
14/01/2020,5,2,V,1,V,3,V,12,V,218,V,3.2,V,12.6,V,86,V,76,V,0,V,1018,V
14/01/2020,6,2,V,1,V,6,V,17,V,220,V,2.3,V,12.5,V,81,V,77,V,0,V,1018,V
14/01/2020,7,2,V,1,V,15,V,12,V,225,V,2.4,V,12.4,V,71,V,76,V,0,V,1019,V
14/01/2020,8,2,V,2.1,V,26,V,15,V,215,V,2.7,V,12.8,V,62,V,74,V,0,V,1019,V
14/01/2020,9,2,V,1,V,11,V,14,V,221,V,4,V,13.4,V,81,V,72,V,0,V,1019,V
14/01/2020,10,2,V,1,V,10,V,16,V,220,V,6.3,V,14,V,87,V,72,V,0,V,1019,V
14/01/2020,11,2,V,1,V,9,V,14,V,221,V,6.9,V,14.2,V,86,V,69,V,0,V,1019,V
14/01/2020,12,2,V,1,V,8,V,15,V,223,V,6,V,14.3,V,85,V,70,V,0,V,1019,V
14/01/2020,13,2,V,1,V,3,V,13,V,225,V,5.9,V,14.3,V,91,V,70,V,0,V,1018,V
14/01/2020,14,2,V,1,V,6,V,11,V,222,V,5.7,V,14.2,V,91,V,70,V,0,V,1018,V
14/01/2020,15,2,V,1,V,11,V,20,V,222,V,5.7,V,14.1,V,85,V,74,V,0,V,1018,V
14/01/2020,16,2,V,1,V,14,V,17,V,212,V,4.9,V,13.5,V,86,V,73,V,0,V,1018,V
14/01/2020,17,2,V,1,V,12,V,23,V,219,V,3.4,V,13.3,V,89,V,73,V,0,V,1019,V
14/01/2020,18,2,V,1,V,15,V,20,V,207,V,2.8,V,13.1,V,83,V,73,V,0,V,1019,V
14/01/2020,19,2,V,1,V,15,V,21,V,198,V,3.5,V,12.7,V,82,V,75,V,0,V,1020,V
14/01/2020,20,2,V,1,V,14,V,18,V,201,V,3.1,V,12.5,V,81,V,77,V,0,V,1020,V
14/01/2020,21,2,V,1,V,11,V,21,V,199,V,4.3,V,12.5,V,84,V,77,V,0,V,1019,V
14/01/2020,22,2,V,1,V,8,V,18,V,195,V,3.1,V,12.2,V,95,V,78,V,0,V,1020,V
14/01/2020,23,2,V,1,V,7,V,17,V,185,V,2.9,V,12,V,86,V,79,V,0,V,1020,V
14/01/2020,24,2,V,1,V,3,V,17,V,192,V,3.1,V,11.9,V,89,V,80,V,0,V,1020,V
15/01/2020,1,2,V,1,V,3,V,12,V,180,V,2.3,V,11.7,V,86,V,82,V,0,V,1019,V
15/01/2020,2,2,V,1,V,3,V,15,V,175,V,1.4,V,11.3,V,86,V,83,V,0,V,1019,V
15/01/2020,3,2,V,1,V,3,V,17,V,180,V,1.4,V,11.3,V,84,V,84,V,0,V,1019,V
15/01/2020,4,2,V,1,V,3,V,16,V,181,V,1.1,V,11.5,V,90,V,85,V,0,V,1019,V
15/01/2020,5,2,V,1,V,3,V,14,V,178,V,1,V,12.3,V,84,V,83,V,0,V,1019,V
15/01/2020,6,2,V,1,V,9,V,10,V,185,V,1.2,V,12.5,V,80,V,79,V,0,V,1019,V
15/01/2020,7,2,V,1,V,26,V,10,V,179,V,0.4,V,12.7,V,58,V,77,V,0,V,1020,V
15/01/2020,8,2,V,2.4,V,41,V,13,V,175,V,0.7,V,13,V,50,V,76,V,0,V,1020,V
15/01/2020,9,2,V,1,V,19,V,19,V,191,V,3.1,V,13.8,V,74,V,79,V,0,V,1020,V
15/01/2020,10,2,V,1,V,13,V,17,V,200,V,4.5,V,14.8,V,81,V,75,V,0,V,1021,V
15/01/2020,11,2,V,1,V,11,V,16,V,215,V,6.6,V,15.1,V,84,V,75,V,0,V,1021,V
15/01/2020,12,2,V,1,V,11,V,20,V,213,V,6.4,V,14.9,V,86,V,77,V,0,V,1020,V
15/01/2020,13,2,V,1,V,8,V,17,V,214,V,5.9,V,15.2,V,86,V,78,V,0,V,1020,V
15/01/2020,14,2,V,1,V,8,V,17,V,221,V,6.7,V,15.3,V,92,V,78,V,0,V,1020,V
15/01/2020,15,2,V,1,V,11,V,23,V,218,V,4.7,V,15.2,V,89,V,81,V,0,V,1020,V
15/01/2020,16,2,V,1,V,15,V,21,V,214,V,4.4,V,14.7,V,84,V,84,V,0,V,1020,V
15/01/2020,17,2,V,1,V,18,V,25,V,221,V,3.2,V,13.6,V,79,V,84,V,0,V,1021,V
15/01/2020,18,2,V,1,V,21,V,32,V,224,V,2.6,V,13.2,V,71,V,85,V,0,V,1021,V
15/01/2020,19,2,V,1,V,25,V,26,V,218,V,1.3,V,12.9,V,60,V,86,V,0,V,1022,V
15/01/2020,20,2,V,1,V,27,V,28,V,243,V,0.1,V,11.5,V,48,V,88,V,0,V,1022,V
15/01/2020,21,2,V,1,V,23,V,29,V,274,V,0.1,V,10.7,V,43,V,91,V,0,V,1022,V
15/01/2020,22,2,V,1,V,18,V,24,V,259,V,0.1,V,10.8,V,51,V,91,V,0,V,1022,V
15/01/2020,23,2,V,1,V,13,V,17,V,250,V,0.7,V,10.8,V,60,V,90,V,0,V,1023,V
15/01/2020,24,2,V,1,V,8,V,18,V,257,V,1.2,V,10.2,V,58,V,92,V,0,V,1023,V
16/01/2020,1,2,V,1,V,3,V,17,V,260,V,0.8,V,10.1,V,70,V,93,V,0,V,1022,V
16/01/2020,2,2,V,1,V,3,V,20,V,253,V,0.1,V,9.8,V,57,V,93,V,0,V,1023,V
16/01/2020,3,2,V,1,V,3,V,20,V,262,V,1.3,V,10.1,V,67,V,93,V,0,V,1023,V
16/01/2020,4,2,V,1,V,7,V,20,V,256,V,0.4,V,9.8,V,63,V,92,V,0,V,1023,V
16/01/2020,5,2,V,1,V,12,V,18,V,238,V,0.1,V,9.1,V,47,V,93,V,0,V,1023,V
16/01/2020,6,2,V,1,V,25,V,22,V,255,V,0.2,V,9.4,V,33,V,94,V,0,V,1023,V
16/01/2020,7,2,V,25.5,V,50,V,24,V,258,V,0,V,9,V,5,V,95,V,0,V,1023,V
16/01/2020,8,2,V,97.4,V,62,V,26,V,258,V,0,V,9.5,V,7,V,96,V,0,V,1023,V
16/01/2020,9,2,V,116,V,54,V,42,V,253,V,0,V,11.1,V,8,V,95,V,0,V,1024,V
16/01/2020,10,2,V,45.2,V,51,V,41,V,192,V,0.5,V,13.8,V,27,V,91,V,0,V,1024,V
16/01/2020,11,2,V,3.1,V,11,V,39,V,184,V,3.8,V,14.8,V,83,V,79,V,0,V,1024,V
16/01/2020,12,2,V,1,V,8,V,15,V,209,V,3.5,V,15.3,V,94,V,77,V,0,V,1023,V
16/01/2020,13,2,V,1,V,7,V,11,V,222,V,3.2,V,15.1,V,81,V,78,V,0,V,1023,V
16/01/2020,14,2,V,1,V,6,V,15,V,221,V,2.6,V,15.2,V,91,V,78,V,0,V,1022,V
16/01/2020,15,2,V,1,V,8,V,18,V,206,V,2.5,V,15.2,V,89,V,77,V,0,V,1022,V
16/01/2020,16,2,V,1,V,10,V,15,V,202,V,1.9,V,14.7,V,88,V,80,V,0,V,1022,V
16/01/2020,17,2,V,1,V,20,V,24,V,206,V,1.3,V,13.5,V,64,V,83,V,0,V,1022,V
16/01/2020,18,2,V,2.6,V,36,V,34,V,206,V,0.3,V,12.7,V,51,V,87,V,0,V,1023,V
16/01/2020,19,2,V,1,V,37,V,36,V,219,V,0.3,V,12.5,V,49,V,91,V,0,V,1023,V
16/01/2020,20,2,V,1,V,28,V,43,V,203,V,0.2,V,12.2,V,52,V,92,V,0,V,1023,V
16/01/2020,21,2,V,1,V,21,V,36,V,199,V,0.3,V,12.1,V,55,V,94,V,0,V,1023,V
16/01/2020,22,2,V,1,V,14,V,44,V,213,V,1.5,V,12.3,V,65,V,95,V,0,V,1023,V
16/01/2020,23,2,V,1,V,7,V,25,V,216,V,2.2,V,12.4,V,76,V,95,V,0,V,1023,V
16/01/2020,24,2,V,1,V,3,V,12,V,220,V,2.1,V,12.3,V,79,V,95,V,0,V,1023,V
17/01/2020,1,2,V,1,V,3,V,12,V,224,V,1.5,V,12.3,V,80,V,95,V,0,V,1023,V
17/01/2020,2,2,V,1,V,3,V,16,V,230,V,2.8,V,12.6,V,93,V,93,V,0,V,1022,V
17/01/2020,3,2,V,1,V,3,V,12,V,226,V,3.2,V,12.6,V,91,V,93,V,0,V,1022,V
17/01/2020,4,2,V,1,V,3,V,17,V,226,V,2.3,V,12.7,V,85,V,92,V,0,V,1022,V
17/01/2020,5,2,V,1,V,3,V,17,V,231,V,3.2,V,13,V,91,V,92,V,0,V,1022,V
17/01/2020,6,2,V,1,V,3,V,19,V,228,V,3,V,13.2,V,89,V,91,V,0,V,1022,V
17/01/2020,7,2,V,1,V,3,V,16,V,230,V,3.6,V,13.2,V,90,V,90,V,0,V,1022,V
17/01/2020,8,2,V,1,V,3,V,17,V,231,V,5.6,V,13.6,V,89,V,90,V,0,V,1022,V
17/01/2020,9,2,V,1,V,3,V,20,V,234,V,7.2,V,14.2,V,96,V,89,V,0,V,1022,V
17/01/2020,10,2,V,1,V,3,V,19,V,230,V,7.2,V,14.4,V,93,V,88,V,0,V,1023,V
17/01/2020,11,2,V,1,V,3,V,25,V,236,V,7.3,V,14.6,V,95,V,89,V,0,V,1023,V
17/01/2020,12,2,V,1,V,3,V,29,V,236,V,6.8,V,15.1,V,88,V,88,V,0,V,1022,V
17/01/2020,13,2,V,1,V,3,V,34,V,237,V,6.8,V,15.9,V,92,V,87,V,0,V,1021,V
17/01/2020,14,2,V,1,V,3,V,32,V,237,V,8.4,V,15.9,V,93,V,87,V,0,V,1020,V
17/01/2020,15,2,V,1,V,3,V,33,V,248,V,7.7,V,16.1,V,94,V,83,V,0,V,1020,V
17/01/2020,16,2,V,1,V,3,V,30,V,267,V,4.3,V,15.8,V,87,V,78,V,0,V,1020,V
17/01/2020,17,2,V,1,V,3,V,26,V,268,V,3.7,V,13.8,V,81,V,78,V,0,V,1021,V
17/01/2020,18,2,V,1,V,6,V,26,V,280,V,5.4,V,13.9,V,82,V,77,V,0,V,1022,V
17/01/2020,19,2,V,1,V,6,V,23,V,294,V,5.5,V,13.8,V,81,V,79,V,0,V,1023,V
17/01/2020,20,6,V,16.9,V,17,V,25,V,344,V,10.7,V,12.6,V,75,V,83,V,0,V,1025,V
17/01/2020,21,9,V,21.1,V,27,V,27,V,296,V,9.6,V,12.4,V,68,V,80,V,0,V,1025,V
17/01/2020,22,4,V,8.1,V,18,V,29,V,297,V,7,V,12.1,V,72,V,80,V,0,V,1025,V
17/01/2020,23,2,V,1,V,7,V,21,V,230,V,4.8,V,11.6,V,84,V,80,V,0,V,1025,V
17/01/2020,24,2,V,1,V,3,V,18,V,256,V,4.4,V,11.6,V,81,V,81,V,0,V,1025,V
18/01/2020,1,2,V,1,V,6,V,17,V,257,V,2.6,V,10.9,V,73,V,80,V,0,V,1026,V
18/01/2020,2,2,V,1,V,3,V,19,V,317,V,0.4,V,10.9,V,71,V,83,V,0,V,1026,V
18/01/2020,3,2,V,1,V,3,V,18,V,265,V,1.1,V,10.6,V,60,V,85,V,0,V,1026,V
18/01/2020,4,2,V,1,V,3,V,23,V,239,V,0.3,V,10.1,V,59,V,86,V,0,V,1025,V
18/01/2020,5,2,V,1,V,7,V,18,V,232,V,0.4,V,9.6,V,42,V,88,V,0,V,1025,V
18/01/2020,6,2,V,1,V,10,V,15,V,233,V,0,V,8.5,V,32,V,91,V,0,V,1025,V
18/01/2020,7,2,V,5.6,V,30,V,21,V,250,V,0,V,8.6,V,18,V,92,V,0,V,1025,V
18/01/2020,8,2,V,15.8,V,42,V,22,V,246,V,0,V,9.6,V,14,V,91,V,0,V,1026,V
18/01/2020,9,2,V,12.6,V,33,V,19,V,238,V,0.1,V,11.7,V,26,V,89,V,0,V,1025,V
18/01/2020,10,2,V,3.4,V,18,V,24,V,213,V,1.2,V,13.5,V,50,V,87,V,0,V,1026,V
18/01/2020,11,2,V,1,V,8,V,31,V,226,V,3.5,V,14.3,V,74,V,79,V,0,V,1025,V
18/01/2020,12,2,V,1,V,3,V,18,V,231,V,5.2,V,14.4,V,81,V,78,V,0,V,1023,V
18/01/2020,13,2,V,1,V,3,V,14,V,237,V,4.8,V,14.8,V,79,V,79,V,0,V,1022,V
18/01/2020,14,2,V,1,V,3,V,14,V,233,V,5.1,V,15,V,88,V,76,V,0,V,1021,V
18/01/2020,15,2,V,1,V,3,V,16,V,242,V,4.8,V,14.7,V,87,V,78,V,0,V,1021,V
18/01/2020,16,2,V,1,V,3,V,18,V,228,V,4.4,V,14.7,V,85,V,82,V,0,V,1020,V
18/01/2020,17,2,V,1,V,9,V,17,V,218,V,1.3,V,13.9,V,80,V,85,V,0,V,1019,V
18/01/2020,18,2,V,1,V,19,V,27,V,205,V,0.2,V,13.1,V,58,V,89,V,0,V,1019,V
18/01/2020,19,2,V,7.3,V,45,V,43,V,197,V,0,V,12.4,V,23,V,92,V,0,V,1018,V
18/01/2020,20,2,V,3.3,V,32,V,53,V,196,V,0.2,V,12,V,32,V,93,V,0,V,1018,V
18/01/2020,21,2,V,7.4,V,36,V,36,V,199,V,0,V,11.2,V,14,V,94,V,0,V,1017,V
18/01/2020,22,2,V,2.9,V,32,V,51,V,203,V,0,V,10.4,V,13,V,94,V,0,V,1017,V
18/01/2020,23,2,V,4.2,V,33,V,42,V,204,V,0,V,10.6,V,8,V,95,V,0,V,1016,V
18/01/2020,24,2,V,1,V,10,V,43,V,217,V,1.2,V,12.7,V,61,V,94,V,0,V,1016,V
19/01/2020,1,2,V,1,V,3,V,18,V,213,V,0.5,V,12.9,V,68,V,94,V,0,V,1015,V
19/01/2020,2,2,V,1,V,3,V,14,V,203,V,0.3,V,12.8,V,64,V,94,V,0,V,1014,V
19/01/2020,3,2,V,1,V,3,V,19,V,203,V,0.2,V,13,V,58,V,94,V,0,V,1014,V
19/01/2020,4,2,V,1,V,8,V,13,V,207,V,0,V,12.4,V,42,V,95,V,0,V,1013,V
19/01/2020,5,2,V,1,V,7,V,13,V,207,V,0,V,12.3,V,40,V,95,V,0,V,1012,V
19/01/2020,6,2,V,1,V,9,V,13,V,207,V,0,V,12,V,32,V,96,V,0,V,1012,V
19/01/2020,7,2,V,1,V,10,V,10,V,205,V,0,V,12.2,V,40,V,96,V,0,V,1011,V
19/01/2020,8,2,V,1,V,10,V,15,V,106,V,0.6,V,12.6,V,45,V,97,V,0,V,1011,V
19/01/2020,9,2,V,1,V,7,V,9,V,82,V,2,V,12.7,V,68,V,97,V,0.8,V,1011,V
19/01/2020,10,2,V,1,V,8,V,10,V,108,V,0.5,V,12.6,V,71,V,97,V,0.4,V,1012,V
19/01/2020,11,2,V,1,V,7,V,13,V,82,V,1.5,V,12.5,V,76,V,98,V,0.2,V,1012,V
19/01/2020,12,2,V,1,V,8,V,11,V,62,V,4.4,V,12.4,V,80,V,98,V,0,V,1011,V
19/01/2020,13,2,V,1,V,3,V,17,V,44,V,3.2,V,12.4,V,80,V,99,V,0,V,1010,V
19/01/2020,14,2,V,1,V,8,V,14,V,267,V,6.6,V,12.5,V,82,V,99,V,2.4,V,1010,V
19/01/2020,15,6,V,10.4,V,24,V,19,V,323,V,10.2,V,11.8,V,68,V,99,V,7,V,1009,V
19/01/2020,16,2,V,1,V,11,V,21,V,156,V,1,V,11.8,V,66,V,99,V,2,V,1010,V
19/01/2020,17,2,V,1,V,14,V,15,V,119,V,1,V,11.3,V,70,V,99,V,4.4,V,1011,V
19/01/2020,18,2,V,1,V,9,V,19,V,303,V,10.6,V,10.6,V,86,V,99,V,4.6,V,1011,V
19/01/2020,19,2,V,2.5,V,9,V,23,V,219,V,14,V,11.3,V,88,V,99,V,4,V,1011,V
19/01/2020,20,,N,,N,,N,,N,116,V,22.9,V,11.5,V,91,V,99,V,2.8,V,1012,V
19/01/2020,21,,N,1,V,3,V,21,V,196,V,9.1,V,11.1,V,93,V,99,V,11.2,V,1012,V
19/01/2020,22,,N,1,V,3,V,29,V,261,V,12.3,V,11.3,V,95,V,98,V,2.6,V,1012,V
19/01/2020,23,,N,1,V,3,V,31,V,262,V,13,V,11.3,V,94,V,97,V,2.6,V,1012,V
19/01/2020,24,,N,1,V,3,V,26,V,258,V,13.7,V,11.5,V,89,V,98,V,7.2,V,1012,V
20/01/2020,1,,N,1,V,3,V,26,V,262,V,16.3,V,11.4,V,94,V,98,V,3,V,1012,V
20/01/2020,2,,N,1,V,3,V,28,V,262,V,17.9,V,11.5,V,94,V,97,V,2.2,V,1011,V
20/01/2020,3,,N,1,V,3,V,28,V,262,V,17.8,V,11.3,V,96,V,97,V,2.8,V,1012,V
20/01/2020,4,,N,1,V,3,V,30,V,263,V,16.9,V,11.9,V,99,V,96,V,0.6,V,1011,V
20/01/2020,5,,N,1,V,3,V,27,V,262,V,19.5,V,12.3,V,95,V,90,V,0,V,1011,V
20/01/2020,6,,N,1,V,3,V,27,V,266,V,18.4,V,12.3,V,89,V,88,V,0,V,1012,V
20/01/2020,7,,N,1,V,3,V,27,V,273,V,15,V,12,V,87,V,96,V,1.2,V,1012,V
20/01/2020,8,2,V,1,V,3,V,33,V,268,V,16.5,V,11.9,V,94,V,97,V,6.2,V,1013,V
20/01/2020,9,2,V,1,V,3,V,32,V,239,V,16.8,V,12.2,V,95,V,97,V,8.6,V,1013,V
20/01/2020,10,2,V,1,V,3,V,35,V,125,V,16.7,V,12.1,V,89,V,97,V,4.4,V,1014,V
20/01/2020,11,2,V,1,V,3,V,31,V,160,V,15.7,V,12.3,V,92,V,97,V,2.8,V,1014,V
20/01/2020,12,2,V,1,V,3,V,32,V,143,V,16.1,V,12.2,V,89,V,98,V,0.6,V,1013,V
20/01/2020,13,2,V,1,V,3,V,28,V,170,V,8,V,12.9,V,89,V,95,V,0.2,V,1014,V
20/01/2020,14,2,V,1,V,3,V,28,V,214,V,6.4,V,13.2,V,88,V,95,V,0,V,1014,V
20/01/2020,15,2,V,1,V,3,V,24,V,204,V,5,V,13.4,V,81,V,92,V,0,V,1014,V
20/01/2020,16,2,V,1,V,7,V,27,V,233,V,3.4,V,13.5,V,79,V,92,V,0,V,1014,V
20/01/2020,17,2,V,1,V,3,V,32,V,241,V,3.2,V,13.9,V,85,V,92,V,0,V,1015,V
20/01/2020,18,2,V,1,V,3,V,33,V,202,V,6.9,V,13.6,V,93,V,95,V,0,V,1016,V
20/01/2020,19,2,V,1,V,3,V,33,V,100,V,14.4,V,13.5,V,96,V,95,V,0,V,1016,V
20/01/2020,20,2,V,1,V,3,V,28,V,112,V,9.4,V,13.8,V,92,V,96,V,0.2,V,1016,V
20/01/2020,21,2,V,1,V,3,V,37,V,108,V,9.1,V,13.9,V,89,V,96,V,1.2,V,1016,V
